date,sum_open_interest,sum_open_interest_value
2022-10-11,154783.19228472223,2950810025.224338
2022-10-12,155379.6232847222,2969454760.019379
2022-10-13,153551.46683333334,2920443546.4655313
2022-10-14,152340.11412847223,2972471764.267814
2022-10-15,148507.29323263888,2841272989.37092
2022-10-16,147769.6242638889,2830566457.568228
2022-10-17,150081.73176041667,2910809155.8967457
2022-10-18,158603.53454166665,3087775840.2184553
2022-10-19,154293.64549652778,2963596680.355633
2022-10-20,153360.98853124998,2931164049.537496
2022-10-21,155871.94450694445,2969996353.274634
2022-10-22,149935.48603819445,2873565978.6976624
2022-10-23,153276.40203124998,2951910248.703645
2022-10-24,152123.0873263889,2943084137.9728913
2022-10-25,154234.5742847222,3023545890.537533
2022-10-26,168273.73131597223,3454655340.5463734
2022-10-27,163096.09188541665,3362639504.037606
2022-10-28,148712.84570833333,3030245977.2991166
2022-10-29,151216.00607291667,3140756171.891644
2022-10-30,150081.82098263886,3108512509.277251
2022-10-31,140974.09003125,2890334641.608488
2022-11-01,135105.01784027775,2769110950.6518087
2022-11-02,132552.48387152777,2704600402.4652104
2022-11-03,129415.27969791667,2620318818.4592113
2022-11-04,136464.8764236111,2825266269.790865
2022-11-05,146710.15677430556,3128573090.0347805
2022-11-06,144545.07968055556,3065810856.5152826
2022-11-07,136936.62415625,2843611996.5770407
2022-11-08,126344.90939236112,2472083302.209831
2022-11-09,125739.24789583334,2197516362.829417
2022-11-10,130084.15492013888,2204658199.0847225
2022-11-11,122912.99077430557,2103083418.4923847
2022-11-12,118421.06590624999,1994891753.3957262
2022-11-13,117418.7258402778,1954458307.1847682
2022-11-14,118728.01222916666,1953501550.9589365
2022-11-15,118122.12951041668,1987262607.2088802
2022-11-16,121674.92828125,2030480527.2259817
2022-11-17,124870.99045138889,2072782911.7778676
2022-11-18,124157.43135069445,2077458959.1862428
2022-11-19,120796.9250486111,2009826814.2083893
2022-11-20,120153.01883680554,1992449723.1127014
2022-11-21,126609.84696180554,2029866227.2045298
2022-11-22,128519.96279513888,2049015730.8510175
2022-11-23,126842.41256597222,2088557155.389339
2022-11-24,124349.38113888889,2063785278.415063
2022-11-25,125741.22324305556,2073038461.9222565
2022-11-26,125768.11152430557,2081770810.3161342
2022-11-27,126150.42150694445,2085702004.104835
2022-11-28,125639.1278923611,2036026960.2878757
2022-11-29,126999.9389236111,2083627218.244522
2022-11-30,126703.32689236112,2140449221.4258661
2022-12-01,129511.53972569444,2208072814.990319
2022-12-02,129418.96103125002,2194175289.111513
2022-12-03,129483.20368055554,2196577477.3723297
2022-12-04,133955.04819444445,2278411709.3716927
2022-12-05,133508.36285069445,2292079604.117132
2022-12-06,116629.31575694444,1981490636.32778
2022-12-07,107461.41470138889,1813375812.2101917
2022-12-08,108512.59065277777,1836367378.363929
2022-12-09,111476.81630902778,1915042049.2703404
2022-12-10,110026.78282291668,1886925540.7434618
2022-12-11,110250.39086111111,1890512350.9868822
2022-12-12,104571.74403819445,1776690009.1438124
2022-12-13,107264.36405208333,1873493619.1185834
2022-12-14,108671.65262152778,1942227792.1448796
2022-12-15,109940.19119097223,1932363259.428899
2022-12-16,103852.21295486111,1775362310.1184683
2022-12-17,99534.96865625,1661237731.9412913
2022-12-18,99374.73906597222,1662083322.1235018
2022-12-19,99192.01064583333,1653441354.275637
2022-12-20,95970.65256597222,1610342934.423709
2022-12-21,95726.15275,1610156923.5136528
2022-12-22,98158.58433680556,1646165006.248182
2022-12-23,98984.9539826389,1665166076.3825636
2022-12-24,98621.74432291667,1659040321.0155802
2022-12-25,97725.76916666667,1642646998.695101
2022-12-26,97083.79396874999,1634985608.354327
2022-12-27,98732.44003472223,1658239039.873433
2022-12-28,104315.12552083333,1734782882.4036875
2022-12-29,107098.72157291666,1776312017.738093
2022-12-30,108341.97811458334,1792272651.1077347
2022-12-31,107404.37273958333,1779176510.2225049
2023-01-01,107881.30435763889,1785509786.492461
2023-01-02,107094.14047916667,1786531595.0263124
2023-01-03,106563.67331597222,1777828696.4136367
2023-01-04,103398.22303819444,1739287201.2720158
2023-01-05,102653.63481250001,1727055751.9104722
2023-01-06,103971.61678125,1749061250.1654043
2023-01-07,104970.68639236112,1777121811.894264
2023-01-08,105422.02504166667,1785742026.5068173
2023-01-09,105510.88820833334,1817876014.8117747
2023-01-10,106135.89061111111,1834342784.8940136
2023-01-11,113243.05401388889,1975642476.194293
2023-01-12,108592.35911458333,1990991487.2829437
2023-01-13,111757.70575000001,2131145030.9022946
2023-01-14,95266.91631944444,1984290061.8131158
2023-01-15,94149.97868055555,1957337442.9015093
2023-01-16,95481.56516666667,2009174905.3657694
2023-01-17,99422.51340972222,2107399028.6706166
2023-01-18,101914.96242361111,2152741667.2157087
2023-01-19,102873.29647569446,2144989023.0651605
2023-01-20,105828.88415277778,2252899546.5036187
2023-01-21,97404.69179861112,2228191958.8179193
2023-01-22,95727.38424652777,2183142968.0552053
2023-01-23,94526.99820833333,2157897643.5087056
2023-01-24,93300.95950694445,2141949830.493989
2023-01-25,92745.35078819444,2105240037.6879141
2023-01-26,88577.58784722222,2042671673.2678096
2023-01-27,89772.12252083333,2063782484.663306
2023-01-28,90167.73969791667,2075237268.0719304
2023-01-29,98941.8249375,2319509315.6882057
2023-01-30,99160.82573958334,2309674227.587971
2023-01-31,97180.08238194445,2231192119.5693617
2023-02-01,97797.74972569445,2265341452.909102
2023-02-02,98489.87999652777,2345694108.99288
2023-02-03,99114.4043888889,2326923154.0464077
2023-02-04,97646.74322916666,2283629659.3724995
2023-02-05,101137.60235069445,2345279048.646544
2023-02-06,103479.78025694445,2369739475.5913444
2023-02-07,103481.383125,2377625114.555452
2023-02-08,102999.13035763889,2378118890.944755
2023-02-09,105083.70909375,2368013383.1321845
2023-02-10,102241.40443402778,2225272167.736054
2023-02-11,103615.44028819444,2247488417.4927263
2023-02-12,101043.81696875,2207885948.6757846
2023-02-13,101451.36779166666,2198437765.7867026
2023-02-14,101240.53027083333,2216349908.493886
2023-02-15,106040.52842013889,2406987313.1399508
2023-02-16,110778.14983333333,2727920702.303249
2023-02-17,105519.07165277778,2535073401.426086
2023-02-18,109625.6701111111,2698551084.856042
2023-02-19,110472.94456250001,2722465918.0120487
2023-02-20,109462.61399652778,2700074447.3154716
2023-02-21,111986.53547569444,2765844009.539652
2023-02-22,109103.7743888889,2619881966.386756
2023-02-23,105295.14598263889,2539395228.827803
2023-02-24,105638.84755555556,2494704701.8506527
2023-02-25,109137.61917708332,2514147011.3372626
2023-02-26,109031.54053472221,2534868731.401562
2023-02-27,104714.44856944444,2454542092.113063
2023-02-28,101856.09222916666,2379821451.767731
2023-03-01,105918.82265972222,2498367524.9619246
2023-03-02,107441.47744444445,2516114585.7308826
2023-03-03,102649.67900694445,2300409441.530085
2023-03-04,99851.94235069444,2228703409.651347
2023-03-05,99483.46158333334,2229427274.768414
2023-03-06,102537.80845486111,2297624812.4090595
2023-03-07,103834.59899652778,2317631545.3877125
2023-03-08,107021.65696527778,2359289678.6180596
2023-03-09,108693.78211458334,2328830460.2807293
2023-03-10,97314.60525347223,1941946720.5710363
2023-03-11,92482.12803125,1869230889.7778482
2023-03-12,93401.78387500001,1922670742.4732862
2023-03-13,93824.51762500001,2159269400.292937
2023-03-14,103509.00180902779,2568543032.0150943
2023-03-15,98000.44497916667,2411776641.8424277
2023-03-16,100675.55199305556,2481952702.470303
2023-03-17,112030.55693402777,2945716206.127418
2023-03-18,105956.25171180555,2895040246.939287
2023-03-19,108764.820875,2982687060.2549443
2023-03-20,112538.56430902779,3133349662.559847
2023-03-21,111722.15496875001,3118736159.0549927
2023-03-22,109307.37948611111,3063006259.966463
2023-03-23,105610.06790277778,2930759151.0774474
2023-03-24,104642.44410416666,2924596195.7752852
2023-03-25,98868.78721875,2716353507.284482
2023-03-26,100747.71827777778,2791558326.04572
2023-03-27,101916.39895486111,2806670494.0590653
2023-03-28,101020.62922222221,2729067168.182219
2023-03-29,106515.82214583334,2991453218.5227394
2023-03-30,106240.97026041667,3014445323.10527
2023-03-31,103553.87747222223,2919824643.535084
2023-04-01,107178.81765277778,3048209109.11419
2023-04-02,106329.11975694443,3005730403.179644
2023-04-03,102203.75714236111,2859019947.072353
2023-04-04,96983.65697222222,2721325667.349853
2023-04-05,98907.50426041667,2803326120.0289364
2023-04-06,99309.1123298611,2780102732.9121156
2023-04-07,100939.13310416666,2818227899.4267216
2023-04-08,101759.54337847223,2846821666.9323325
2023-04-09,101665.12077777779,2846274872.754271
2023-04-10,110414.17759722221,3033343261.158523
2023-04-11,115208.20417013888,3466879835.113744
2023-04-12,113733.67449652778,3410223388.4123206
2023-04-13,113084.96922222222,3414458390.3914847
2023-04-14,105937.97571180556,3238992918.418117
2023-04-15,100771.95951041667,3058790506.7425995
2023-04-16,101214.207375,3066374110.106983
2023-04-17,99984.27656597222,2967962078.79208
2023-04-18,99445.19429166667,2976610898.791202
2023-04-19,99563.03444097222,2942272359.34544
2023-04-20,98345.6225138889,2817719116.447977
2023-04-21,103114.5855763889,2881305420.4858403
2023-04-22,105205.21301041666,2883979603.3156714
2023-04-23,104618.34094444446,2883617073.041649
2023-04-24,103084.1339861111,2832995495.197998
2023-04-25,102286.74196875,2814226466.3663816
2023-04-26,101843.78119791666,2936755404.7393637
2023-04-27,93685.46992013889,2729935601.402459
2023-04-28,101374.93778125,2971962372.6417513
2023-04-29,101701.78441319444,2977287942.9315314
2023-04-30,101255.57099305555,2969358924.900029
2023-05-01,101334.93526041666,2879459026.457014
2023-05-02,104092.77976041666,2940265246.0848937
2023-05-03,99026.09252083334,2826121659.5407186
2023-05-04,100959.34119097222,2924996598.8606825
2023-05-05,102568.31258680555,3000457410.59556
2023-05-06,102084.57071527778,2970787267.9635725
2023-05-07,99402.27738888889,2868964722.2567043
2023-05-08,103999.40406944446,2901514638.50509
2023-05-09,107614.91820833333,2968600655.462375
2023-05-10,106554.78083333332,2953318214.456169
2023-05-11,105658.71534722223,2880063146.7148952
2023-05-12,111143.36553819444,2943221124.304108
2023-05-13,107939.92611805555,2893442877.8800488
2023-05-14,107532.83162847222,2887713533.450894
2023-05-15,107890.28046874999,2946630354.314708
2023-05-16,107968.95573263889,2920896037.8938813
2023-05-17,110166.91728819445,2973783598.653082
2023-05-18,106697.64871875,2896044051.1775613
2023-05-19,105259.82603125,2826702347.3149004
2023-05-20,104880.21976041667,2822913753.867674
2023-05-21,105927.69827430556,2856455976.090978
2023-05-22,107040.8855798611,2868844463.464997
2023-05-23,105042.29555555555,2859869625.7362537
2023-05-24,111661.36409375,2970353757.048965
2023-05-25,114443.79245138889,3008869808.1773667
2023-05-26,109389.28212847222,2905202959.368822
2023-05-27,107610.9383888889,2874344020.944742
2023-05-28,111108.46772222222,3033672098.104448
2023-05-29,111335.61438888888,3101863173.0114303
2023-05-30,111496.496125,3096732018.6669683
2023-05-31,112347.17332638889,3055634737.908018
2023-06-01,112743.43015972222,3032386636.765909
2023-06-02,113622.92100347223,3074105929.083951
2023-06-03,113121.73948611111,3070162365.9523716
2023-06-04,113092.04538194445,3070614268.0947065
2023-06-05,116456.45560069445,3076632615.4349456
2023-06-06,116030.62122222222,3025805656.5063334
2023-06-07,105679.81610069444,2819167067.015511
2023-06-08,104358.2904826389,2761021385.1796026
2023-06-09,102805.81080902778,2725604845.314166
2023-06-10,104361.52166319445,2693928986.4205065
2023-06-11,101980.70580208334,2633425856.6365294
2023-06-12,101027.90637499999,2612583810.590967
2023-06-13,102575.42934722222,2665023522.766165
2023-06-14,103355.55666666667,2668386100.0495825
2023-06-15,107402.5411076389,2697946691.086603
2023-06-16,104935.30259027779,2704680963.7762904
2023-06-17,104242.42690277778,2760104628.5322685
2023-06-18,104739.67552083333,2776938442.521846
2023-06-19,106483.71552777778,2822862822.265489
2023-06-20,113761.22555555556,3094913664.1573424
2023-06-21,120696.25118402777,3534366729.099786
2023-06-22,116874.8095,3517605457.418781
2023-06-23,119427.53585069446,3622044349.121221
2023-06-24,114346.74765972223,3500507488.298634
2023-06-25,114842.1832951389,3515683148.1873584
2023-06-26,115190.65503125,3487422167.160124
2023-06-27,115994.16792708334,3540322330.1065674
2023-06-28,113312.42470486111,3432515129.345168
2023-06-29,115854.52425347222,3522695848.3633666
2023-06-30,114894.80767013889,3512837521.654134
2023-07-01,107538.25595833332,3280417034.5369425
2023-07-02,109408.05772916666,3340781961.8756914
2023-07-03,113209.97261111111,3490134909.0621448
2023-07-04,117128.42074305557,3628761453.6412625
2023-07-05,113047.92915625,3458058128.6957235
2023-07-06,112114.06112152777,3421757875.370886
2023-07-07,102547.91341319444,3094627771.7522106
2023-07-08,103282.37143055555,3120515808.661848
2023-07-09,103529.92453472222,3132485845.637139
2023-07-10,103981.5476875,3146021644.3059664
2023-07-11,106837.35797916667,3257825425.0478625
2023-07-12,110701.88421527778,3384049788.717205
2023-07-13,112103.90836111111,3442509328.9888644
2023-07-14,108126.425375,3355216652.3257146
2023-07-15,100883.4545798611,3056329338.2050033
2023-07-16,101024.52907638889,3058918498.0770574
2023-07-17,103793.61477777778,3130534811.6377
