date,long_short_ratio
2023-02-28,1.7266921801275497
2023-03-01,1.4819963305568686
2023-03-02,1.846147802921289
2023-03-03,2.2221409878570806
2023-03-04,2.084747760796763
2023-03-05,2.084170892361184
2023-03-06,2.0021703116937957
2023-03-07,1.98140519795967
2023-03-08,2.040109157428825
2023-03-09,2.2453291025131095
2023-03-10,1.938259285935076
2023-03-11,1.8679015884498256
2023-03-12,1.4841347411897972
2023-03-13,1.0854357832638888
2023-03-14,0.9206233945257432
2023-03-15,1.030862689634236
2023-03-16,1.0373429637554583
2023-03-17,0.8083224329907008
2023-03-18,0.7797787551930815
2023-03-19,0.7714834592021517
2023-03-20,0.7707995813651598
2023-03-21,0.7521133357635681
2023-03-22,0.7373033331335789
2023-03-23,0.7711060487178805
2023-03-24,0.7986755731744793
2023-03-25,0.9269337727514642
2023-03-26,0.8910219391968128
2023-03-27,0.9540519182919558
2023-03-28,1.0456348444836474
2023-03-29,0.7873142228408452
2023-03-30,0.7811639107403541
2023-03-31,0.8873695497602924
2023-04-01,0.7202391399493736
2023-04-02,0.8051173822511222
2023-04-03,0.9681866634983235
2023-04-04,0.9719596005476634
2023-04-05,0.865701148618767
2023-04-06,1.1375213178270516
2023-04-07,1.2043209096770322
2023-04-08,1.1834473892747055
2023-04-09,1.1892246442213468
2023-04-10,0.7884671720529637
2023-04-11,0.6154151015352607
2023-04-12,0.7194832562938599
2023-04-13,0.7285536439179082
2023-04-14,0.778820887961571
2023-04-15,0.8427736051730188
2023-04-16,0.9096185464393298
2023-04-17,1.1530725909489103
2023-04-18,1.1538491047108124
2023-04-19,1.332367272586526
2023-04-20,1.6968377276480786
2023-04-21,1.8138845753645876
2023-04-22,1.8888662924950046
2023-04-23,1.864520409218677
2023-04-24,1.8624555051369671
2023-04-25,1.7284960773177453
2023-04-26,1.2551392095956935
2023-04-27,1.2094485783162283
2023-04-28,1.0147757432821791
2023-04-29,1.0499743794943233
2023-04-30,1.0842089067542082
2023-05-01,1.457478243338035
2023-05-02,1.5740509293864267
2023-05-03,1.3344086373606179
2023-05-04,1.1247851222515828
2023-05-05,1.0246051360241137
2023-05-06,1.1325603115033263
2023-05-07,1.3147554128740622
2023-05-08,1.8639378541597484
2023-05-09,2.0751449157222415
2023-05-10,1.9966511498920536
2023-05-11,1.9708888666575162
2023-05-12,2.0438056522070185
2023-05-13,1.8814465044539435
2023-05-14,1.7682896460651116
2023-05-15,1.6431643356918213
2023-05-16,1.7124418759818667
2023-05-17,1.7832539010119919
2023-05-18,1.6394218805708405
2023-05-19,1.955870999271183
2023-05-20,1.9232122717612645
2023-05-21,1.827085326703258
2023-05-22,1.9975117996741483
2023-05-23,1.432439796476756
2023-05-24,2.27606076931745
2023-05-25,2.354526147546626
2023-05-26,1.902053575725662
2023-05-27,1.6615503768477597
2023-05-28,1.3277834971580607
2023-05-29,1.1533594982596902
2023-05-30,1.398508683719272
2023-05-31,1.9155950339322168
2023-06-01,2.3921075230969278
2023-06-02,2.2411881334256956
2023-06-03,1.998030672527322
2023-06-04,1.9431023225837667
2023-06-05,2.4839924192689042
2023-06-06,2.6732104781707275
2023-06-07,1.6699375944960115
2023-06-08,2.109021643265095
2023-06-09,1.959031097501231
2023-06-10,2.5494165234572614
2023-06-11,2.6161815597144327
2023-06-12,2.317325733894012
2023-06-13,2.1846240017558096
2023-06-14,2.330639976836718
2023-06-15,3.0103987264597234
2023-06-16,1.940851685169175
2023-06-17,1.3276472269945725
2023-06-18,1.3594515999979315
2023-06-19,1.3353257849362619
2023-06-20,1.0756086219548913
2023-06-21,0.8104672933958896
2023-06-22,0.7849603875507621
2023-06-23,0.7585574327729541
2023-06-24,0.8230296438915711
2023-06-25,0.871498032651812
2023-06-26,0.967642903776754
2023-06-27,0.9535460633723392
2023-06-28,1.0298979165309547
2023-06-29,0.9899565433439785
2023-06-30,0.9903232230367954
2023-07-01,1.0489695419297542
2023-07-02,0.9872564006415807
2023-07-03,0.886862404160373
2023-07-04,0.8140018231628968
2023-07-05,1.0187067262575924
2023-07-06,1.1051165608305995
2023-07-07,1.3643601510398877
2023-07-08,1.2982794874482837
2023-07-09,1.2648017272577599
2023-07-10,1.3116000972222224
2023-07-11,1.0403262717708333
2023-07-12,1.0132768548958333
2023-07-13,1.0887726304513887
2023-07-14,0.954479095138889
2023-07-15,1.6143179418402778
2023-07-16,1.5999379558333333
2023-07-17,1.6746562241319445
2023-07-18,1.814143071527778
2023-07-19,1.8315764715625003
2023-07-20,1.8304274579513888
2023-07-21,1.981137321423611
2023-07-22,1.7878853974305555
2023-07-23,1.7005035364236112
2023-07-24,1.9725266592708333
2023-07-25,2.0379835492361114
2023-07-26,1.8254494758680555
2023-07-27,1.555025830763889
2023-07-28,1.5929763939236112
2023-07-29,1.5308805267708334
2023-07-30,1.5610545210416666
2023-07-31,1.5769944240972222
2023-08-01,1.9954145002430554
2023-08-02,1.6040188278819445
2023-08-03,1.9813497414930556
2023-08-04,1.967773635
2023-08-05,2.165606858576389
2023-08-06,2.1829968484375
2023-08-07,2.1450126885416667
2023-08-08,1.5711735187152778
2023-08-09,1.1392462234843206
2023-08-10,1.477054608125
2023-08-11,1.7459067497222223
2023-08-12,1.8322675038541665
2023-08-13,1.932623682326389
2023-08-14,1.9177987721875
2023-08-15,1.9779505105208333
2023-08-16,2.2311233675347224
2023-08-17,2.597890516145833
2023-08-18,2.106140638298611
2023-08-19,2.3248688496875
2023-08-20,2.548744383819445
2023-08-21,2.4468313817013887
2023-08-22,2.3532197715625
2023-08-23,2.25058808
2023-08-24,2.1312667454166667
2023-08-25,2.3868983680208333
2023-08-26,2.3129063699305554
2023-08-27,2.315434270104167
2023-08-28,2.3814401933680553
2023-08-29,1.9393435440625
2023-08-30,1.3626439427777777
2023-08-31,1.7161274168402778
2023-09-01,2.357082123819444
2023-09-02,2.364352499583333
2023-09-03,2.286281677986111
2023-09-04,2.282461271979167
2023-09-05,2.412870142638889
2023-09-06,2.489676147222222
2023-09-07,2.4019900119791666
2023-09-08,1.975513019097222
2023-09-09,2.024903820138889
2023-09-10,2.066224069479167
2023-09-11,2.358683243576389
2023-09-12,1.90675057677193
2023-09-13,1.6279377549652778
2023-09-14,1.3852004080555556
2023-09-15,1.3336658874652778
2023-09-16,1.4172692463541667
2023-09-17,1.3900106119097222
2023-09-18,1.2445455044444445
2023-09-19,1.2392789572222223
2023-09-20,1.3380056369791666
2023-09-21,1.5452726407291668
2023-09-22,1.6939213888194444
2023-09-23,1.7439427852777778
2023-09-24,1.7623686314583333
2023-09-25,1.9430920979166666
2023-09-26,1.8499216901041666
2023-09-27,1.7776289451041667
2023-09-28,1.4454735514930557
2023-09-29,1.1358616938194444
2023-09-30,1.245649603611111
2023-10-01,1.2040802603472223
2023-10-02,0.9363972989583333
2023-10-03,1.2850029040277777
2023-10-04,1.456194438784722
2023-10-05,1.298453528263889
2023-10-06,1.2380728233680556
2023-10-07,0.9468539951736111
2023-10-08,1.000102366736111
2023-10-09,1.1944565915625
2023-10-10,1.3309649035763889
2023-10-11,1.8168573134722221
2023-10-12,1.8834413065277777
2023-10-13,1.8119892860416666
2023-10-14,1.7971600639930554
2023-10-15,1.758201888611111
2023-10-16,1.2267876992708333
2023-10-17,1.05236052
2023-10-18,1.0578327208333334
2023-10-19,1.0394184941666667
2023-10-20,0.7771894565972223
2023-10-21,0.7333225194791667
2023-10-22,0.7022766619097223
2023-10-23,0.6689060633680556
2023-10-24,0.8448722771527778
2023-10-25,0.8463748617361111
2023-10-26,0.8492073453472222
2023-10-27,0.9274897437847223
2023-10-28,0.9473004792013889
2023-10-29,0.9188369519791666
2023-10-30,0.9365672498263888
2023-10-31,0.9955681746875
2023-11-01,0.9305983331944445
2023-11-02,0.9353102951041667
2023-11-03,1.0688560746180555
2023-11-04,0.9805812559027777
2023-11-05,0.8718859509027778
2023-11-06,0.8852573337847223
2023-11-07,0.9619806814236112
2023-11-08,0.8081740690625
2023-11-09,0.7910893517708334
2023-11-10,0.9845313308333333
2023-11-11,0.9823611489895471
2023-11-12,0.9568858297569444
2023-11-13,1.0444432628125
2023-11-14,1.1657111126041668
2023-11-15,1.1582120600694443
2023-11-16,0.9575604666666666
2023-11-17,1.2784840123958334
2023-11-18,1.1678792536111111
2023-11-19,1.1124566392013888
2023-11-20,0.9060947940780142
2023-11-21,0.9043369127430556
2023-11-22,1.0715291436458334
2023-11-23,0.8071302848251748
2023-11-24,0.7748221489930556
2023-11-25,0.8048860996527778
2023-11-26,0.8882127991258741
2023-11-27,1.0872443231597222
2023-11-28,1.0035200727430555
2023-11-29,0.7178062768402778
2023-11-30,0.8750898563541667
2023-12-01,0.6921585328472222
2023-12-02,0.6337178420833333
2023-12-03,0.6878025751736111
2023-12-04,0.6890164531944445
2023-12-05,0.7277833161111111
2023-12-06,0.8569956752430555
2023-12-07,0.9371525244097223
2023-12-08,0.9964708594444445
2023-12-09,0.978513749826389
2023-12-10,1.0132411716666665
2023-12-11,1.1337053585069445
2023-12-12,1.3185320383333332
2023-12-13,1.3341866830208333
2023-12-14,1.1004372237152777
2023-12-15,1.1473663285416666
2023-12-16,1.2460126877777777
2023-12-17,1.3456608202430556
2023-12-18,1.4489200677777778
2023-12-19,1.0817220997569443
2023-12-20,1.0662908016666668
2023-12-21,0.9374110964236111
2023-12-22,1.0009045042708333
2023-12-23,1.0570104269791667
2023-12-24,1.0774294569791667
2023-12-25,1.175656744548611
2023-12-26,1.4823201278819444
2023-12-27,1.4506827469097223
2023-12-28,1.3491042863541667
2023-12-29,1.6170168067708335
2023-12-30,1.6789017178819445
2023-12-31,1.4335198191666665
2024-01-01,1.3442452378472223
2024-01-02,0.9610742480208333
2024-01-03,1.345746462361111
2024-01-04,1.3997838533680556
2024-01-05,1.2376002148611112
2024-01-06,1.2375237416319445
2024-01-07,1.1491018768055554
2024-01-08,1.0570777557638888
2024-01-09,0.8332010649305555
2024-01-10,1.4096696387152778
2024-01-11,1.5691375352777779
2024-01-12,2.106488235902778
2024-01-13,2.7729394350694445
2024-01-14,2.763826131284722
2024-01-15,2.6442618915625
2024-01-16,2.460795536527778
2024-01-17,2.435153515833333
2024-01-18,2.575462168784722
2024-01-19,2.7202596953125
2024-01-20,2.417377013125
2024-01-21,2.357370771458333
2024-01-22,2.565338186111111
2024-01-23,2.4434529444791666
2024-01-24,2.1809250899652777
2024-01-25,2.023202276666667
2024-01-26,1.7538704976388888
2024-01-27,1.5433411431944444
2024-01-28,1.5149771942013888
2024-01-29,1.5238243111111112
2024-01-30,1.2250766825694446
2024-01-31,1.283655071527778
2024-02-01,1.5518840600694446
2024-02-02,1.347880802013889
2024-02-03,1.2795584350347222
2024-02-04,1.4400162577777778
2024-02-05,1.5303200702430555
2024-02-06,1.4981652730208335
2024-02-07,1.30303024625
2024-02-08,0.9063465827777778
2024-02-09,0.7913587344444444
2024-02-10,0.7235946378125
2024-02-11,0.6668021786458334
2024-02-12,0.6619518255902778
2024-02-13,0.6969990034027778
2024-02-14,0.6651389040277778
2024-02-15,0.632568505625
2024-02-16,0.6734732255214724
2024-02-17,0.7306059898958334
2024-02-18,0.7523407436111111
2024-02-19,0.7349835597916666
2024-02-20,0.8151788282291667
2024-02-21,0.9534985363194445
2024-02-22,0.9665047030208334
2024-02-23,1.1094312736458332
2024-02-24,1.118664432777778
2024-02-25,0.965749530625
2024-02-26,0.9321325897916667
2024-02-27,0.7557805044791667
2024-02-28,0.8196507559027778
2024-02-29,1.0773770360069443
2024-03-01,1.154001488611111
2024-03-02,1.215451463298611
2024-03-03,1.225571004409722
2024-03-04,1.1183503595818816
2024-03-05,1.3019585920905925
2024-03-06,1.322478271010453
2024-03-07,1.23414155
2024-03-08,1.19657543
2024-03-09,1.21326544
2024-03-10,1.0289269211149825
2024-03-11,1.08861723
2024-03-12,1.0873459538327528
2024-03-13,1.1003373905574914
2024-03-14,1.01909221
2024-03-15,1.7981516962717767
2024-03-16,1.6856412681533102
2024-03-17,2.04652489
2024-03-18,1.5754054749477353
2024-03-19,2.067990670209059
2024-03-20,1.8800037144599304
2024-03-21,1.4560248521951218
2024-03-22,1.87433403
2024-03-23,1.8927042693379792
2024-03-24,1.6426190952961672
2024-03-25,1.2351165247735192
2024-03-26,1.1441084232404182
2024-03-27,1.3067937665853657
2024-03-28,1.2305764031358886
2024-03-29,1.08718951
2024-03-30,1.3933605671428573
2024-03-31,1.282956667108014
2024-04-01,1.5067473197560977
2024-04-02,1.51389874
2024-04-03,2.140272811010453
2024-04-04,1.8839512063414636
2024-04-05,1.6357046240069686
2024-04-06,1.62792057
2024-04-07,1.33616894
2024-04-08,1.0687142173519164
2024-04-09,1.4290621202090592
2024-04-10,1.77030333
2024-04-11,1.40207191
2024-04-12,1.30514507
2024-04-13,1.9969584541114984
2024-04-14,1.92383519
2024-04-15,1.744004031533101
2024-04-16,2.15592305
2024-04-17,2.1049945055400694
2024-04-18,1.919996106933798
2024-04-19,1.60217656
2024-04-20,1.5362574980139374
2024-04-21,1.4308516329965155
2024-04-22,1.2919739638675958
2024-04-23,1.3012279246341463
2024-04-24,1.5140564727874566
2024-04-25,1.90460558
2024-04-26,1.8538353120905924
2024-04-27,2.2017746149477353
2024-04-28,2.0999233014634147
2024-04-29,2.2470172348432054
2024-04-30,2.6137282797212547
2024-05-01,3.0131743393379793
2024-05-02,2.95921467
2024-05-03,1.9320873
2024-05-04,1.25003762
2024-05-05,1.13580793
2024-05-06,1.221123856097561
2024-05-07,1.33401472
2024-05-08,1.55798494
2024-05-09,1.90699064
2024-05-10,1.9604897343205574
2024-05-11,2.44467986
2024-05-12,2.25697682
2024-05-13,1.97311018
2024-05-14,1.24969431
2024-05-15,1.4418038243205573
2024-05-16,0.9221458584668989
2024-05-17,1.04168646
2024-05-18,0.94653049
2024-05-19,0.9364311102439024
2024-05-20,1.01144973
2024-05-21,0.89574256
2024-05-22,1.1692575791637632
2024-05-23,1.31402846
2024-05-24,1.8025610743205576
2024-05-25,1.41736096
2024-05-26,1.4018508607665505
2024-05-27,1.4563083451916377
2024-05-28,1.37779214
2024-05-29,1.9137708025783973
2024-05-30,1.7779537006271777
2024-05-31,1.55873511
2024-06-01,2.17434887
2024-06-02,2.06799693
2024-06-03,1.94107942
2024-06-04,1.395148
2024-06-05,0.970582
2024-06-06,0.93265236
2024-06-07,1.1104457365156795
2024-06-08,1.5056884177351917
2024-06-09,1.5049244152961674
2024-06-10,1.4403965330313588
2024-06-11,1.40525263
2024-06-12,2.18442767
2024-06-13,1.9731208320557492
2024-06-14,2.22042773
2024-06-15,2.177247362996516
2024-06-16,2.1354365884668987
2024-06-17,2.16413589
2024-06-18,2.0889864
2024-06-19,2.36352867
2024-06-20,2.53886099
2024-06-21,2.42716096
2024-06-22,2.76904071
2024-06-23,2.5029870382926833
2024-06-24,2.9857796500696865
2024-06-25,3.29059354
2024-06-26,2.59597849
2024-06-27,2.59818961
2024-06-28,2.57941062
2024-06-29,3.12089379
2024-06-30,2.52134289
2024-07-01,1.9944731268641116
2024-07-02,2.1768926682229965
2024-07-03,3.0932404203484323
2024-07-04,3.2492118
2024-07-05,2.6533704755749126
2024-07-06,2.3514266
2024-07-07,2.0902489963763067
2024-07-08,2.12380171
2024-07-09,2.40874975
2024-07-10,1.69228655
2024-07-11,2.07718749
2024-07-12,1.94710126
2024-07-13,1.6790897588153308
2024-07-14,1.2829330808013937
2024-07-15,1.29525541
2024-07-16,1.1361606175261325
2024-07-17,1.07881075
2024-07-18,1.2420813789547038
2024-07-19,1.169398902857143
2024-07-20,0.88367375
2024-07-21,0.9851025402439025
2024-07-22,1.0666564994425087
2024-07-23,1.05375696
2024-07-24,1.36424813
2024-07-25,1.6096555341463414
2024-07-26,1.077736141184669
2024-07-27,0.9071946505574913
2024-07-28,0.92087108
2024-07-29,1.03183881
2024-07-30,1.683353614390244
2024-07-31,1.8761322939721252
2024-08-01,2.10968952
2024-08-02,2.01206653
2024-08-03,2.35060044
2024-08-04,2.53266647
2024-08-05,2.274673082195122
2024-08-06,1.792847805121951
2024-08-07,1.5112524992334495
2024-08-08,1.3530114972125435
2024-08-09,1.2396715441114983
2024-08-10,1.38601136087108
2024-08-11,1.3626668401742161
2024-08-12,1.6463981473214286
2024-08-13,1.6349498819163761
2024-08-14,1.35964674
2024-08-15,2.12490747
2024-08-16,2.34946153
2024-08-17,1.43278619
2024-08-18,1.43085413
2024-08-19,1.8700045565156795
2024-08-20,1.5430146278397214
2024-08-21,1.7140289124738675
2024-08-22,1.3196273998954704
2024-08-23,1.56661365
2024-08-24,0.928345373728223
2024-08-25,0.9414331266898954
2024-08-26,1.0254503952264808
2024-08-27,1.5251481490243903
2024-08-28,2.08651106
2024-08-29,2.1075470908710803
2024-08-30,2.2122309729268292
2024-08-31,2.33931336
2024-09-01,2.09149369
2024-09-02,2.46720927
2024-09-03,2.163755355783972
2024-09-04,2.371087579512195
2024-09-05,1.94568596
2024-09-06,2.91003298
2024-09-07,3.2213173766550525
2024-09-08,2.8207481588850176
2024-09-09,2.1776917450174214
2024-09-10,1.6409617652961672
2024-09-11,1.5756101
2024-09-12,1.4619728931358884
2024-09-13,1.3094098919860626
2024-09-14,1.0180535911149826
2024-09-15,1.09709718
2024-09-16,1.6531959901045297
2024-09-17,1.90169288
2024-09-18,1.295209354912892
2024-09-19,1.28127808
2024-09-20,0.83750991
2024-09-21,0.9162189139024391
2024-09-22,0.93233864
2024-09-23,0.87565115
2024-09-24,0.9412124969686412
2024-09-25,0.9399530450871081
2024-09-26,0.8702604931010454
2024-09-27,0.7310788114285715
2024-09-28,0.78380724
2024-09-29,0.8510220310801394
2024-09-30,0.86125053
2024-10-01,1.3547794746689896
2024-10-02,1.5472442796167247
2024-10-03,1.67238658
2024-10-04,1.5541998086062718
2024-10-05,1.31910367
2024-10-06,1.34731016
2024-10-07,1.28910906
2024-10-08,1.37560918
2024-10-09,1.5804639433101044
2024-10-10,1.9263814170383275
2024-10-11,2.09700004
2024-10-12,1.1212444802439023
2024-10-13,1.1690347912543553
2024-10-14,1.25874084
2024-10-15,0.70772378
2024-10-16,0.6832405713240418
2024-10-17,0.695447792369338
2024-10-18,0.6429931768641115
2024-10-19,0.62269345
2024-10-20,0.70355067
2024-10-21,0.757763143902439
2024-10-22,0.82727754
2024-10-23,0.82895717
2024-10-24,0.964820295261324
2024-10-25,0.84219254
2024-10-26,1.03191223
2024-10-27,0.92881209
2024-10-28,0.81232493
2024-10-29,0.56994057
2024-10-30,0.5961651525435541
2024-10-31,0.7147204624041812
2024-11-01,0.90449981
2024-11-02,1.10462171
2024-11-03,1.224664589303136
2024-11-04,1.24121252
2024-11-05,1.47379636
2024-11-06,1.23894538
2024-11-07,0.7013395741114982
2024-11-08,0.6391580791289199
2024-11-09,0.59552092
2024-11-10,0.6210844627526133
2024-11-11,0.6588600594773519
2024-11-12,0.8107658
2024-11-13,0.7941879905923345
2024-11-14,1.0155909085714285
2024-11-15,1.0209771390592335
2024-11-16,0.7891486993031359
2024-11-17,0.81140086
2024-11-18,0.99237691
2024-11-19,0.9118187
2024-11-20,0.6917368565156795
2024-11-21,0.60667527
2024-11-22,0.71255335
2024-11-23,0.8126963639372823
2024-11-24,0.89344825
2024-11-25,1.0135689972473867
2024-11-26,1.3258908063066202
2024-11-27,1.44987662
2024-11-28,1.040158622055749
2024-11-29,1.07236177
2024-11-30,0.9662383251916377
2024-12-01,0.9664117746689895
2024-12-02,1.0572125144947735
2024-12-03,1.11575843
2024-12-04,1.07000766
2024-12-05,0.82405743
2024-12-06,1.2191085479094077
2024-12-07,1.0890229387804877
2024-12-08,1.0955848
2024-12-09,1.2287052837630663
2024-12-10,1.3915910455749128
2024-12-11,1.37615356
2024-12-12,0.74293152
2024-12-13,0.84575733
2024-12-14,0.717253468815331
2024-12-15,0.6768912333101046
2024-12-16,0.62825982
2024-12-17,0.6353173214285714
2024-12-18,0.9309275612543553
2024-12-19,1.3130619976306621
2024-12-20,1.54901681
2024-12-21,1.41670615
2024-12-22,1.454449215923345
2024-12-23,1.713049129965157
2024-12-24,1.6537513022648085
2024-12-25,1.10210945
2024-12-26,1.10119138
2024-12-27,1.53596795
2024-12-28,1.7493401073867596
2024-12-29,1.6985714870731707
2024-12-30,1.951791815470383
2024-12-31,1.8278908298257839
2025-01-01,1.82188174
2025-01-02,1.3617316583972126
2025-01-03,1.14584424
2025-01-04,1.08748511
2025-01-05,1.1275779
2025-01-06,0.9324047193728223
2025-01-07,1.0409861465156796
2025-01-08,1.55460379
2025-01-09,1.9521027893728224
2025-01-10,2.15218911
2025-01-11,1.6929628
2025-01-12,1.7179088286062718
2025-01-13,1.7436311
2025-01-14,1.6890795
2025-01-15,1.0828402764808363
2025-01-16,0.86993976
2025-01-17,0.7995850716027875
2025-01-18,0.71740066
2025-01-19,0.78981144
2025-01-20,1.000448856968641
2025-01-21,1.1000015543205575
2025-01-22,0.78577164
2025-01-23,1.1957618734146342
2025-01-24,1.12148559
2025-01-25,0.967958358815331
2025-01-26,0.96317526
2025-01-27,1.626234758815331
2025-01-28,1.51876977
2025-01-29,1.31880937
2025-01-30,0.8459616357839721
2025-01-31,1.0781091896167248
2025-02-01,1.5880781470383276
2025-02-02,1.9375124049128922
2025-02-03,1.8745581519999999
2025-02-04,1.4323676672125436
2025-02-05,1.6698982
2025-02-06,1.6943404068641117
2025-02-07,1.7784523984320557
2025-02-08,2.0296130056794426
2025-02-09,1.93855536
2025-02-10,1.6929113845644599
2025-02-11,1.7293697824390244
2025-02-12,2.30626012
2025-02-13,1.9062779190940764
2025-02-14,1.6661502764111498
2025-02-15,1.4274896223693379
2025-02-16,1.53906600184669
2025-02-17,2.0635467526132407
2025-02-18,2.22273154
2025-02-19,2.37370313
2025-02-20,1.58552882
2025-02-21,1.06265832
2025-02-22,1.7456155843554007
2025-02-23,1.7574747450174215
2025-02-24,2.00402339
2025-02-25,2.864293788675958
2025-02-26,2.784353702996516
2025-02-27,2.431246313937282
2025-02-28,2.3218071380139373
2025-03-01,1.774429939651568
2025-03-02,1.5719897246341463
2025-03-03,1.5297133787456445
2025-03-04,2.28597418
2025-03-05,1.76838451
2025-03-06,1.29256346
2025-03-07,1.4161785
2025-03-08,2.16648174
2025-03-09,2.32493162
2025-03-10,2.797818204285714
2025-03-11,2.3584648411149827
2025-03-12,1.79540605
2025-03-13,1.915519283937282
2025-03-14,1.7459952835191637
2025-03-15,1.21919487
2025-03-16,1.32687117
2025-03-17,1.67709493
2025-03-18,1.30793013
2025-03-19,1.4813268050174215
2025-03-20,1.2400551521602787
2025-03-21,1.5900966042160278
2025-03-22,1.57140371
2025-03-23,1.54975375
2025-03-24,1.19187702
2025-03-25,0.9677273087108014
2025-03-26,0.91771845
2025-03-27,1.067530461010453
2025-03-28,1.02744398
2025-03-29,2.06706457
2025-03-30,2.00821635
2025-03-31,1.9118537264111497
2025-04-01,1.5859782021254356
2025-04-02,1.11985588
2025-04-03,1.47385345
2025-04-04,1.5409021673519165
2025-04-05,1.21039442
2025-04-06,1.6809495001393728
2025-04-07,2.20647904
2025-04-08,1.6674242944599302
2025-04-09,1.8909088570383275
2025-04-10,0.89416595
2025-04-11,1.166374358466899
2025-04-12,0.77952738
2025-04-13,0.8107189876306621
2025-04-14,0.95505169
2025-04-15,0.8577029466666667
2025-04-16,1.03892527
2025-04-17,0.98104181
2025-04-18,0.9224216378048782
2025-04-19,1.00126308
2025-04-20,1.0027046291986064
2025-04-21,1.01165302
2025-04-22,0.6363995019860628
2025-04-23,0.60356208
2025-04-24,0.6593249121602788
2025-04-25,0.64803937
2025-04-26,0.57858313
2025-04-27,0.6793796741811846
2025-04-28,0.71096622
2025-04-29,0.6705272431010453
2025-04-30,0.7369722838675958
2025-05-01,0.77513148
2025-05-02,0.57131749
2025-05-03,0.61584944
2025-05-04,0.7868108659581882
2025-05-05,0.8890468111149825
2025-05-06,0.8780004747735192
2025-05-07,0.6279823335191638
2025-05-08,0.527016733205575
2025-05-09,0.58416971
2025-05-10,0.5946790333797909
2025-05-11,0.5963729205923345
2025-05-12,0.6179216
2025-05-13,0.7416593537630661
2025-05-14,0.68063292
2025-05-15,0.74813186
2025-05-16,0.7618289
2025-05-17,0.7277834698954704
2025-05-18,0.6876900496515679
2025-05-19,0.63124798
2025-05-20,0.5890229795121951
2025-05-21,0.5465455537979095
2025-05-22,0.45325078031358884
2025-05-23,0.5713714413588851
2025-05-24,0.7223758096864112
2025-05-25,0.8088923348432057
2025-05-26,0.74900945
2025-05-27,0.6079228
2025-05-28,0.8551268909756097
2025-05-29,1.05220291
2025-05-30,1.2037007502439026
2025-05-31,1.2033391
2025-06-01,1.19079696
2025-06-02,1.13609773
2025-06-03,0.9769657792334495
2025-06-04,0.92069213
2025-06-05,1.1624963916724738
2025-06-06,1.0420559189198606
2025-06-07,0.7315823286062718
2025-06-08,0.6776681974216028
2025-06-09,0.6272446604181184
2025-06-10,0.51510527
2025-06-11,0.52868222
2025-06-12,0.7598390338675959
2025-06-13,0.93473071
2025-06-14,0.85396902
2025-06-15,0.8616154797560975
2025-06-16,0.7321454314634146
2025-06-17,0.8685784545644599
2025-06-18,1.15318188
2025-06-19,1.0330017676655052
2025-06-20,1.03767336
2025-06-21,1.27644659
2025-06-22,1.1893276855400698
2025-06-23,1.0297652770731707
2025-06-24,0.7025085544250871
2025-06-25,0.597399063554007
2025-06-26,0.5259880690243903
2025-06-27,0.557415501184669
2025-06-28,0.56917526
2025-06-29,0.5574522024041811
2025-06-30,0.5725907848432056
2025-07-01,0.60374644
2025-07-02,0.6171692397212544
2025-07-03,0.44088611
2025-07-04,0.553624808466899
2025-07-05,0.67317404
2025-07-06,0.6184929695818815
2025-07-07,0.6117849312543554
2025-07-08,0.66583059
2025-07-09,0.57801387
2025-07-10,0.44754038864111495
2025-07-11,0.45951493
2025-07-12,0.47742326320557493
2025-07-13,0.48837332756097557
2025-07-14,0.48427372
2025-07-15,0.7691028398954703
2025-07-16,0.81723809
2025-07-17,0.7002357283623694
2025-07-18,0.7251993044599303
2025-07-19,0.805566909477352
2025-07-20,0.8642936124041812
2025-07-21,0.89377142
2025-07-22,1.01894713
2025-07-23,0.68989032
2025-07-24,0.89096061
2025-07-25,0.82493366
2025-07-26,0.9423846811149825
2025-07-27,0.86674583
2025-07-28,0.8513274281533101
2025-07-29,0.95165926
2025-07-30,1.0096215
2025-07-31,0.9229469352264809
2025-08-01,1.3718746374216029
2025-08-02,1.50308374
2025-08-03,1.5533091
2025-08-04,1.49446214
2025-08-05,1.446404312369338
2025-08-06,1.3453380159930315
2025-08-07,1.1818837
2025-08-08,1.01091709
2025-08-09,1.161388704076655
2025-08-10,1.24789534
2025-08-11,0.8517994715679442
2025-08-12,0.98868829
2025-08-13,0.9427580626480837
2025-08-14,0.981164410174216
2025-08-15,1.2750306317421602
2025-08-16,1.38037897
2025-08-17,1.3225284951219514
2025-08-18,1.33772819
2025-08-19,1.493557354912892
2025-08-20,1.64957778
2025-08-21,1.6881522213240419
2025-08-22,1.87349892
2025-08-23,1.4639498561672475
2025-08-24,1.66973967
2025-08-25,1.9266455820209059
2025-08-26,2.0347286
2025-08-27,1.839570799477352
2025-08-28,1.6294294438327528
2025-08-29,2.0069732392957746
2025-08-30,2.32284573
2025-08-31,2.29937815
2025-09-01,2.076492509616725
2025-09-02,1.6402855185365854
2025-09-03,1.4578427909756098
2025-09-04,1.38349064
2025-09-05,1.6025184245993032
2025-09-06,1.8145871128919862
2025-09-07,1.911301
2025-09-08,1.67198486
2025-09-09,1.5502255450522648
2025-09-10,1.4277048888850175
2025-09-11,1.12400417
2025-09-12,1.0319607597909406
2025-09-13,1.0273249603832753
2025-09-14,1.03834756
2025-09-15,1.147845161533101
2025-09-16,1.087503176933798
