run_id,horizon,window_type,model,metric,estimate,ci_low,ci_high,ci_method,permutation_p_value,bootstrap_iterations,sample_count
sol_research_20260427T221648Z,90,official_quarterly,momentum_30d,tc_adjusted_return,3.788672708000555,-0.7825408239667366,212.15493322695727,bootstrap_rows,,500,11
sol_research_20260427T221648Z,90,official_quarterly,momentum_30d,sharpe,0.6499099336869452,-1.0075853975004625,1.3015421012722423,bootstrap_rows,,500,11
sol_research_20260427T221648Z,90,official_quarterly,momentum_90d,directional_accuracy,0.36363636363636365,0.09090909090909091,0.6363636363636364,bootstrap_rows,0.9640718562874252,500,11
sol_research_20260427T221648Z,90,official_quarterly,momentum_90d,tc_adjusted_return,2.460005049045192,-0.8723495584617508,187.61317278874552,bootstrap_rows,,500,11
sol_research_20260427T221648Z,90,official_quarterly,momentum_90d,sharpe,0.6098997788158805,-1.3610528580469416,1.2970907696935345,bootstrap_rows,,500,11
sol_research_20260427T221648Z,90,official_quarterly,random_permutation,directional_accuracy,0.6363636363636364,0.36363636363636365,0.9090909090909091,bootstrap_rows,0.3532934131736527,500,11
sol_research_20260427T221648Z,90,official_quarterly,random_permutation,tc_adjusted_return,1.270044717967548,-0.48597521895698026,13.327747744418987,bootstrap_rows,,500,11
sol_research_20260427T221648Z,90,official_quarterly,random_permutation,sharpe,0.7125430745755303,-0.400559036631687,1.8103232969454635,bootstrap_rows,,500,11
sol_research_20260427T221648Z,90,official_quarterly,logistic_linear,directional_accuracy,0.6363636363636364,0.36363636363636365,0.9090909090909091,bootstrap_rows,0.624750499001996,500,11
sol_research_20260427T221648Z,90,official_quarterly,logistic_linear,tc_adjusted_return,4.697046274386403,-0.7930726684046601,238.68959037094106,bootstrap_rows,,500,11
sol_research_20260427T221648Z,90,official_quarterly,logistic_linear,sharpe,0.6975235214007696,-0.5424338543784887,1.3968494258247803,bootstrap_rows,,500,11
sol_research_20260427T221648Z,90,official_quarterly,hgb,directional_accuracy,0.8181818181818182,0.5886363636363637,1.0,bootstrap_rows,0.11377245508982035,500,11
sol_research_20260427T221648Z,90,official_quarterly,hgb,tc_adjusted_return,9.232794040885825,-0.4867622124040013,581.970660969679,bootstrap_rows,,500,11
sol_research_20260427T221648Z,90,official_quarterly,hgb,sharpe,0.7820222362628101,-0.07442771711862858,1.7581166004222841,bootstrap_rows,,500,11
sol_research_20260427T221648Z,90,official_quarterly,random_forest,directional_accuracy,0.7272727272727273,0.45454545454545453,1.0,bootstrap_rows,0.25748502994011974,500,11
sol_research_20260427T221648Z,90,official_quarterly,random_forest,tc_adjusted_return,7.296483537199785,-0.5602950787709516,311.2067149856231,bootstrap_rows,,500,11
sol_research_20260427T221648Z,90,official_quarterly,random_forest,sharpe,0.7428382120080014,-0.4500422264164282,1.5152874699205499,bootstrap_rows,,500,11
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,buy_hold_direction,directional_accuracy,0.696969696969697,0.5454545454545454,0.8484848484848485,bootstrap_rows,1.0,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,buy_hold_direction,tc_adjusted_return,124.01821880419773,-0.25926396865428386,20301.199229987218,bootstrap_rows,,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,buy_hold_direction,sharpe,1.3148306951206117,0.5632872852583468,2.196049766422539,bootstrap_rows,,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,momentum_30d,directional_accuracy,0.5151515151515151,0.3333333333333333,0.696969696969697,bootstrap_rows,0.7285429141716567,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,momentum_30d,tc_adjusted_return,29.745075154745308,-0.5818513312006023,5314.977689411792,bootstrap_rows,,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,momentum_30d,sharpe,1.0323542465905577,0.2044679702476859,1.841723963226353,bootstrap_rows,,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,momentum_90d,directional_accuracy,0.42424242424242425,0.2727272727272727,0.6060606060606061,bootstrap_rows,0.9800399201596807,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,momentum_90d,tc_adjusted_return,13.886873801157524,-0.8548324410260204,2263.3823569486112,bootstrap_rows,,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,momentum_90d,sharpe,0.9518188943956176,0.009009570247744429,1.703112642037178,bootstrap_rows,,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,random_permutation,directional_accuracy,0.5454545454545454,0.36363636363636365,0.7272727272727273,bootstrap_rows,0.6347305389221557,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,random_permutation,tc_adjusted_return,6.188009394024687,-0.8240212121972048,501.79029613274236,bootstrap_rows,,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,random_permutation,sharpe,0.7671073619062287,-0.2682822433142636,1.5676811252802845,bootstrap_rows,,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,logistic_linear,directional_accuracy,0.7272727272727273,0.5757575757575758,0.8484848484848485,bootstrap_rows,0.21357285429141717,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,logistic_linear,tc_adjusted_return,277.60647126026953,0.47600614870349167,78694.50874843712,bootstrap_rows,,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,logistic_linear,sharpe,1.412825779945837,0.6891045843847198,2.2140330329421647,bootstrap_rows,,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,hgb,directional_accuracy,0.7878787878787878,0.6363636363636364,0.9090909090909091,bootstrap_rows,0.015968063872255488,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,hgb,tc_adjusted_return,337.6610515751566,3.055645480731065,45334.00159131619,bootstrap_rows,,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,hgb,sharpe,1.398524887226381,0.8285537108106454,2.3019717843824554,bootstrap_rows,,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,random_forest,directional_accuracy,0.7575757575757576,0.6060606060606061,0.9090909090909091,bootstrap_rows,0.03992015968063872,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,random_forest,tc_adjusted_return,716.8810864667473,8.163560056660929,179169.0638443035,bootstrap_rows,,500,33
sol_research_20260427T221648Z,90,sensitivity_overlapping_monthly,random_forest,sharpe,1.520014034565919,0.9293515090992369,2.4466250847973163,bootstrap_rows,,500,33
sol_research_20260427T221648Z,180,diagnostic_semiannual,buy_hold_direction,directional_accuracy,0.5,0.16666666666666666,0.8333333333333334,bootstrap_rows,1.0,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,buy_hold_direction,tc_adjusted_return,3.378476101887191,-0.8866693633815336,655.0614579114459,bootstrap_rows,,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,buy_hold_direction,sharpe,0.5571120115278576,-1.5815022001782006,1.3573211649685746,bootstrap_rows,,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,momentum_30d,directional_accuracy,0.3333333333333333,0.0,0.8333333333333334,bootstrap_rows,1.0,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,momentum_30d,tc_adjusted_return,1.6535380027237903,-0.9090674145095174,431.35607599637666,bootstrap_rows,,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,momentum_30d,sharpe,0.4978661957065495,-1.6257713461415766,1.2831001543447478,bootstrap_rows,,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,momentum_90d,directional_accuracy,0.3333333333333333,0.0,0.8333333333333334,bootstrap_rows,1.0,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,momentum_90d,tc_adjusted_return,1.6535380027237903,-0.9090674145095174,431.35607599637666,bootstrap_rows,,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,momentum_90d,sharpe,0.4978661957065495,-1.6257713461415766,1.2831001543447478,bootstrap_rows,,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,random_permutation,directional_accuracy,0.3333333333333333,0.0,0.6666666666666666,bootstrap_rows,0.9481037924151696,500,6
