run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,n_features,median_selected_features,n_samples,directional_accuracy,balanced_accuracy,brier_score,calibration_error,sharpe,max_drawdown,net_return,beats_buy_hold,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,selection_eligible,promotion_eligible,reliability_label,window_fingerprint,rejection_reason
btc_research_20260505T051934Z,btc,30,official_monthly,no_derivatives,momentum_90d,0,0.0,100,0.55,0.5492196878751501,0.25000000000000006,0.002000000000000224,0.7443711700964941,-0.5161669484906326,8.404250921258626,True,True,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,no_derivatives,random_permutation,0,0.0,100,0.45,0.4483793517406963,0.2717284881146795,0.10810282848841117,0.3778009394908933,-0.7389610874794639,0.7202328093197985,False,False,False,False,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,no_derivatives,logistic_linear,122,30.0,100,0.46,0.4565826330532213,0.28730486031681535,0.1631899018972107,0.5351090530874019,-0.6272154822028717,2.5695137635702205,False,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,failed_official_selection_gates; did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,no_polymarket,buy_hold_direction,0,0.0,100,0.51,0.5,0.48030000000000006,0.47999999999999987,0.7218542351604857,-0.712253337992643,8.40243525635288,False,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,no_polymarket,momentum_30d,0,0.0,100,0.52,0.5202080832332934,0.256,0.01200000000000001,0.6663763289831129,-0.48181901255299286,5.063173250773783,True,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,no_polymarket,momentum_90d,0,0.0,100,0.55,0.5492196878751501,0.25000000000000006,0.002000000000000224,0.7443711700964941,-0.5161669484906326,8.404250921258626,True,True,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,no_polymarket,random_permutation,0,0.0,100,0.45,0.4483793517406963,0.2717284881146795,0.10810282848841117,0.3778009394908933,-0.7389610874794639,0.7202328093197985,False,False,False,False,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,no_polymarket,logistic_linear,134,30.0,100,0.46,0.4565826330532213,0.28730486031681535,0.1631899018972107,0.5351090530874019,-0.6272154822028717,2.5695137635702205,False,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,failed_official_selection_gates; did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,btc_dollar_rates_cycle,buy_hold_direction,0,0.0,100,0.51,0.5,0.48030000000000006,0.47999999999999987,0.7218542351604857,-0.712253337992643,8.40243525635288,False,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,btc_dollar_rates_cycle,momentum_30d,0,0.0,100,0.52,0.5202080832332934,0.256,0.01200000000000001,0.6663763289831129,-0.48181901255299286,5.063173250773783,True,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
