run_id,horizon,window_type,is_official,model,test_start,test_end,sample_count,threshold,threshold_source,directional_accuracy,balanced_accuracy,brier_score,calibration_error,mae,rmse,gross_return,tc_adjusted_return,transaction_cost_bps,sharpe,max_drawdown,num_trades,turnover,buy_hold_directional_accuracy,buy_hold_tc_adjusted_return,momentum_30d_directional_accuracy,momentum_30d_tc_adjusted_return,momentum_90d_directional_accuracy,momentum_90d_tc_adjusted_return,random_directional_accuracy,random_tc_adjusted_return,beats_buy_hold_direction,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,useful_model,reliability_label,selection_eligible,notes
spx_research_20260511T075454Z,30,sensitivity_weekly,False,random_permutation,2023-04-16,2026-04-05,156,0.5,baseline_rule,0.4935897435897436,0.46316114426836796,0.26125300538274826,0.2222815584177792,0.03449766496042055,0.04335329684472459,2.2094045878624216,1.9558422126673967,10.0,1.7408572346364912,-0.2778085752521686,83,0.532051282051282,0.7243589743589743,13.13495168122955,0.6346153846153846,4.1220667059559615,0.6474358974358975,4.55647464621187,0.4935897435897436,1.9558422126673967,False,False,False,False,False,Low confidence,False,baseline
spx_research_20260511T075454Z,30,sensitivity_weekly,False,logistic_linear,2023-04-16,2026-04-05,156,0.4583333333333333,nested_calibration,0.7115384615384616,0.5199629553406051,0.2152914733199401,0.1198127655566615,0.030821812676605102,0.04034193583135959,9.86717810687614,9.813916788359101,10.0,3.1151178460535482,-0.43850471256297907,5,0.03205128205128205,0.7243589743589743,13.13495168122955,0.6346153846153846,4.1220667059559615,0.6474358974358975,4.55647464621187,0.4935897435897436,1.9558422126673967,False,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs
spx_research_20260511T075454Z,30,sensitivity_weekly,False,hgb,2023-04-16,2026-04-05,156,0.47371794871794876,nested_calibration,0.6858974358974359,0.5310763531590863,0.21838024971654382,0.08447735400800309,0.030392738337786617,0.03935081330343787,9.505704343668057,9.454041138651558,10.0,3.1434106435917877,-0.43850471256297907,5,0.03205128205128205,0.7243589743589743,13.13495168122955,0.6346153846153846,4.1220667059559615,0.6474358974358975,4.55647464621187,0.4935897435897436,1.9558422126673967,False,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs
spx_research_20260511T075454Z,30,sensitivity_weekly,False,random_forest,2023-04-16,2026-04-05,156,0.482051282051282,nested_calibration,0.7115384615384616,0.5559785964190163,0.21907498791927565,0.09701443503491039,0.030538018078794745,0.0401278848559366,10.976648990948693,10.894858956549951,10.0,3.307097821814282,-0.43850471256297907,7,0.04487179487179487,0.7243589743589743,13.13495168122955,0.6346153846153846,4.1220667059559615,0.6474358974358975,4.55647464621187,0.4935897435897436,1.9558422126673967,False,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs
spx_research_20260511T075454Z,90,official_quarterly,True,buy_hold_direction,2018-03-31,2025-12-31,32,0.5,baseline_rule,0.75,0.5,0.24509999999999998,0.24,0.0653940235408051,0.08439033391518679,1.9258245001011827,1.922999047326325,10.0,0.8923525521251858,-0.20437469868266778,1,0.03125,0.75,1.922999047326325,0.53125,0.23428616260828528,0.59375,0.6755853820261211,0.46875,1.0513204990710738,False,True,True,True,False,Low confidence,False,baseline
spx_research_20260511T075454Z,90,official_quarterly,True,momentum_30d,2018-03-31,2025-12-31,32,0.5,baseline_rule,0.53125,0.4375,0.25375000000000003,0.21875,0.09371782058009101,0.12095783422653765,0.25240257791912724,0.23428616260828528,10.0,0.2634112764796572,-0.1957158618606104,15,0.46875,0.75,1.922999047326325,0.53125,0.23428616260828528,0.59375,0.6755853820261211,0.46875,1.0513204990710738,False,False,False,True,False,Low confidence,False,baseline
spx_research_20260511T075454Z,90,official_quarterly,True,momentum_90d,2018-03-31,2025-12-31,32,0.5,baseline_rule,0.59375,0.4791666666666667,0.24125000000000002,0.20625000000000004,0.0984958094442568,0.13540966686564299,0.6968811463508393,0.6755853820261211,10.0,0.5638829661281073,-0.19343975822276638,13,0.40625,0.75,1.922999047326325,0.53125,0.23428616260828528,0.59375,0.6755853820261211,0.46875,1.0513204990710738,False,True,False,True,False,Low confidence,False,baseline
spx_research_20260511T075454Z,90,official_quarterly,True,random_permutation,2018-03-31,2025-12-31,32,0.5,baseline_rule,0.46875,0.3958333333333333,0.25962057088973334,0.2483793696555497,0.07768760500961708,0.09002770084567091,1.0900762502917272,1.0513204990710738,10.0,0.7651225033347808,-0.14554041694687858,19,0.59375,0.75,1.922999047326325,0.53125,0.23428616260828528,0.59375,0.6755853820261211,0.46875,1.0513204990710738,False,False,False,False,False,Low confidence,False,baseline
spx_research_20260511T075454Z,90,official_quarterly,True,logistic_linear,2018-03-31,2025-12-31,32,0.46875,nested_calibration,0.71875,0.5208333333333333,0.195891878819499,0.14695717190114366,0.06446597850026059,0.08622894977611119,1.8283059855439427,1.8084896730981903,10.0,0.9252905436633246,-0.20437469868266778,7,0.21875,0.75,1.922999047326325,0.53125,0.23428616260828528,0.59375,0.6755853820261211,0.46875,1.0513204990710738,False,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs
spx_research_20260511T075454Z,90,official_quarterly,True,hgb,2018-03-31,2025-12-31,32,0.44062500000000004,nested_calibration,0.78125,0.6458333333333333,0.19895828384465403,0.08950193962422605,0.06665323639983631,0.08647195235275089,1.973899046125878,1.9483895306347128,10.0,0.9772427071811043,-0.19406584989526776,9,0.28125,0.75,1.922999047326325,0.53125,0.23428616260828528,0.59375,0.6755853820261211,0.46875,1.0513204990710738,True,True,True,True,True,Medium confidence,False,
