run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,n_samples,n_long_signals,n_neutral_signals,abstention_rate,long_hit_rate,long_avg_return,false_positive_rate,avg_probability_when_long,realized_return_when_long,brier_score,calibration_error,net_return,bootstrap_ci_low,bootstrap_ci_high,permutation_p_value,reliability_label
btc_research_20260505T051934Z,btc,30,official_monthly,core_price_macro_risk,momentum_90d,100,54,46,0.45999999999999996,0.5555555555555556,0.06317262375772767,0.4444444444444444,0.6000000000000001,8.61507042810863,0.25000000000000006,0.002000000000000224,8.404250921258626,0.45,0.63,0.23904382470119523,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,core_price_macro_risk,random_permutation,100,58,42,0.42000000000000004,0.46551724137931033,0.030217583581113185,0.5344827586206896,0.5722453371361744,0.818748693122588,0.2717284881146795,0.10810282848841117,0.7202328093197985,0.35,0.5577500000000001,0.896414342629482,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,core_price_macro_risk,logistic_linear,100,72,28,0.28,0.5277777777777778,0.045969994665453595,0.4722222222222222,0.6567595690348633,5.378005866341286,0.26731329261123066,0.10469290533959086,5.284212383767266,0.44,0.61,0.3665338645418327,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,core_price_macro_risk,hgb,100,66,34,0.33999999999999997,0.5151515151515151,0.05463662554171221,0.48484848484848486,0.6032517228679249,8.184176430702301,0.2516025726949816,0.07506253402177256,8.008437929341108,0.42225,0.61,0.5378486055776892,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,core_price_macro_risk,random_forest,100,63,37,0.37,0.5714285714285714,0.06386027102706869,0.42857142857142855,0.6208640000974079,13.901914643618518,0.23944084330991194,0.10122268380899065,13.583181695335659,0.49,0.6777500000000001,0.06374501992031872,Medium confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_onchain,buy_hold_direction,100,100,0,0.0,0.51,0.0411035647619613,0.49,0.9899999999999999,8.415494608606334,0.48030000000000006,0.47999999999999987,8.40243525635288,0.41,0.60775,1.0,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_onchain,momentum_30d,100,49,51,0.51,0.5306122448979592,0.05448583443196412,0.46938775510204084,0.6000000000000001,5.396363323786197,0.256,0.01200000000000001,5.063173250773783,0.42,0.61,0.4302788844621514,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_onchain,momentum_90d,100,54,46,0.45999999999999996,0.5555555555555556,0.06317262375772767,0.4444444444444444,0.6000000000000001,8.61507042810863,0.25000000000000006,0.002000000000000224,8.404250921258626,0.45,0.63,0.23904382470119523,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_onchain,random_permutation,100,58,42,0.42000000000000004,0.46551724137931033,0.030217583581113185,0.5344827586206896,0.5722453371361744,0.818748693122588,0.2717284881146795,0.10810282848841117,0.7202328093197985,0.35,0.5577500000000001,0.896414342629482,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_onchain,logistic_linear,100,75,25,0.25,0.5466666666666666,0.04828770543677991,0.4533333333333333,0.6613954867425805,7.565564521858333,0.2617600484029335,0.11090836175586531,7.4557044049697225,0.47,0.65,0.14741035856573706,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_derivatives,buy_hold_direction,100,100,0,0.0,0.51,0.0411035647619613,0.49,0.9899999999999999,8.415494608606334,0.48030000000000006,0.47999999999999987,8.40243525635288,0.41,0.60775,1.0,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_derivatives,momentum_30d,100,49,51,0.51,0.5306122448979592,0.05448583443196412,0.46938775510204084,0.6000000000000001,5.396363323786197,0.256,0.01200000000000001,5.063173250773783,0.42,0.61,0.4302788844621514,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_derivatives,momentum_90d,100,54,46,0.45999999999999996,0.5555555555555556,0.06317262375772767,0.4444444444444444,0.6000000000000001,8.61507042810863,0.25000000000000006,0.002000000000000224,8.404250921258626,0.45,0.63,0.23904382470119523,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_derivatives,random_permutation,100,58,42,0.42000000000000004,0.46551724137931033,0.030217583581113185,0.5344827586206896,0.5722453371361744,0.818748693122588,0.2717284881146795,0.10810282848841117,0.7202328093197985,0.35,0.5577500000000001,0.896414342629482,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_derivatives,logistic_linear,100,67,33,0.32999999999999996,0.47761194029850745,0.038090022358770084,0.5223880597014925,0.6329474458566229,2.6540220866443853,0.28730486031681535,0.1631899018972107,2.5695137635702205,0.36225,0.56,0.8446215139442231,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_polymarket,buy_hold_direction,100,100,0,0.0,0.51,0.0411035647619613,0.49,0.9899999999999999,8.415494608606334,0.48030000000000006,0.47999999999999987,8.40243525635288,0.41,0.60775,1.0,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_polymarket,momentum_30d,100,49,51,0.51,0.5306122448979592,0.05448583443196412,0.46938775510204084,0.6000000000000001,5.396363323786197,0.256,0.01200000000000001,5.063173250773783,0.42,0.61,0.4302788844621514,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_polymarket,momentum_90d,100,54,46,0.45999999999999996,0.5555555555555556,0.06317262375772767,0.4444444444444444,0.6000000000000001,8.61507042810863,0.25000000000000006,0.002000000000000224,8.404250921258626,0.45,0.63,0.23904382470119523,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_polymarket,random_permutation,100,58,42,0.42000000000000004,0.46551724137931033,0.030217583581113185,0.5344827586206896,0.5722453371361744,0.818748693122588,0.2717284881146795,0.10810282848841117,0.7202328093197985,0.35,0.5577500000000001,0.896414342629482,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,no_polymarket,logistic_linear,100,67,33,0.32999999999999996,0.47761194029850745,0.038090022358770084,0.5223880597014925,0.6329474458566229,2.6540220866443853,0.28730486031681535,0.1631899018972107,2.5695137635702205,0.36225,0.56,0.8446215139442231,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_dollar_rates_cycle,buy_hold_direction,100,100,0,0.0,0.51,0.0411035647619613,0.49,0.9899999999999999,8.415494608606334,0.48030000000000006,0.47999999999999987,8.40243525635288,0.41,0.60775,1.0,Low confidence
