run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,n_samples,n_long_signals,n_neutral_signals,abstention_rate,long_hit_rate,long_avg_return,false_positive_rate,avg_probability_when_long,realized_return_when_long,brier_score,calibration_error,net_return,bootstrap_ci_low,bootstrap_ci_high,permutation_p_value,reliability_label
sol_research_20260505T055548Z,sol,30,official_monthly,no_derivatives,logistic_linear,36,24,12,0.33333333333333337,0.625,0.1392518217833019,0.375,0.6364010002956032,9.467886834050997,0.26718530530737516,0.08965964924931898,9.421268941717146,0.5,0.8055555555555556,0.04780876494023904,Medium confidence
sol_research_20260505T055548Z,sol,30,official_monthly,no_polymarket,buy_hold_direction,36,36,0,0.0,0.5,0.08216834039597867,0.5,0.9900000000000002,5.221430329652723,0.4901,0.4900000000000002,5.214781852389298,0.3333333333333333,0.6666666666666666,1.0,Low confidence
sol_research_20260505T055548Z,sol,30,official_monthly,no_polymarket,momentum_30d,36,19,17,0.4722222222222222,0.47368421052631576,0.09744053679558175,0.5263157894736842,0.6,1.7816374488394002,0.2655555555555556,0.005555555555555425,1.727065075424163,0.31180555555555556,0.632638888888889,0.7569721115537849,Low confidence
sol_research_20260505T055548Z,sol,30,official_monthly,no_polymarket,momentum_90d,36,20,16,0.4444444444444444,0.55,0.12486659636835536,0.45,0.5999999999999999,3.499961919732357,0.2488888888888889,0.01111111111111085,3.4570607695235873,0.3611111111111111,0.7222222222222222,0.38247011952191234,Low confidence
sol_research_20260505T055548Z,sol,30,official_monthly,no_polymarket,random_permutation,36,22,14,0.38888888888888884,0.5454545454545454,0.09345037694381587,0.45454545454545453,0.5647975327672075,2.9448441556471785,0.2410178787433036,0.0860069206359218,2.8685137559533547,0.4166666666666667,0.6944444444444444,0.3745019920318725,Low confidence
sol_research_20260505T055548Z,sol,30,official_monthly,no_polymarket,logistic_linear,36,24,12,0.33333333333333337,0.625,0.1392518217833019,0.375,0.6364010002956032,9.467886834050997,0.26718530530737516,0.08965964924931898,9.421268941717146,0.5,0.8055555555555556,0.04780876494023904,Medium confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_rates_risk_price,buy_hold_direction,36,36,0,0.0,0.5,0.08216834039597867,0.5,0.9900000000000002,5.221430329652723,0.4901,0.4900000000000002,5.214781852389298,0.3333333333333333,0.6666666666666666,1.0,Low confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_rates_risk_price,momentum_30d,36,19,17,0.4722222222222222,0.47368421052631576,0.09744053679558175,0.5263157894736842,0.6,1.7816374488394002,0.2655555555555556,0.005555555555555425,1.727065075424163,0.31180555555555556,0.632638888888889,0.7569721115537849,Low confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_rates_risk_price,momentum_90d,36,20,16,0.4444444444444444,0.55,0.12486659636835536,0.45,0.5999999999999999,3.499961919732357,0.2488888888888889,0.01111111111111085,3.4570607695235873,0.3611111111111111,0.7222222222222222,0.38247011952191234,Low confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_rates_risk_price,random_permutation,36,22,14,0.38888888888888884,0.5454545454545454,0.09345037694381587,0.45454545454545453,0.5647975327672075,2.9448441556471785,0.2410178787433036,0.0860069206359218,2.8685137559533547,0.4166666666666667,0.6944444444444444,0.3745019920318725,Low confidence
