run_id,horizon,window_type,feature_group,model_name,n_features,n_samples,directional_accuracy,balanced_accuracy,brier_score,calibration_error,sharpe,max_drawdown,net_return,beats_buy_hold,beats_momentum,reliability_label
spx_research_20260511T075454Z,90,official_quarterly,macro_liquidity_only,buy_hold_direction,0,32,0.75,0.5,0.24509999999999998,0.24,0.8923525521251858,-0.20437469868266778,1.922999047326325,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,macro_liquidity_only,momentum_30d,0,32,0.53125,0.4375,0.25375000000000003,0.21875,0.2634112764796572,-0.1957158618606104,0.23428616260828528,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,macro_liquidity_only,momentum_90d,0,32,0.59375,0.4791666666666667,0.24125000000000002,0.20625000000000004,0.5638829661281073,-0.19343975822276638,0.6755853820261211,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,macro_liquidity_only,random_permutation,0,32,0.46875,0.3958333333333333,0.25962057088973334,0.2483793696555497,0.7651225033347808,-0.14554041694687858,1.0513204990710738,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,macro_liquidity_only,logistic_linear,18,32,0.71875,0.4791666666666667,0.20565136705878134,0.12222900080194082,0.8065863536456086,-0.20437469868266778,1.569696620251181,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,macro_liquidity_only,hgb,18,32,0.75,0.5,0.22251579752563921,0.1730418034318165,0.8923525521251858,-0.20437469868266778,1.922999047326325,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,macro_liquidity_only,random_forest,18,32,0.71875,0.4791666666666667,0.2155521945534395,0.14606208314846467,0.8358426617955573,-0.20437469868266778,1.7148767241332261,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,dollar_rates_only,buy_hold_direction,0,32,0.75,0.5,0.24509999999999998,0.24,0.8923525521251858,-0.20437469868266778,1.922999047326325,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,dollar_rates_only,momentum_30d,0,32,0.53125,0.4375,0.25375000000000003,0.21875,0.2634112764796572,-0.1957158618606104,0.23428616260828528,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,dollar_rates_only,momentum_90d,0,32,0.59375,0.4791666666666667,0.24125000000000002,0.20625000000000004,0.5638829661281073,-0.19343975822276638,0.6755853820261211,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,dollar_rates_only,random_permutation,0,32,0.46875,0.3958333333333333,0.25962057088973334,0.2483793696555497,0.7651225033347808,-0.14554041694687858,1.0513204990710738,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,dollar_rates_only,logistic_linear,63,32,0.75,0.5833333333333333,0.17019841215698672,0.14851760462576796,0.988258637693007,-0.1822885357097428,2.0180330029705584,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,dollar_rates_only,hgb,63,32,0.6875,0.4583333333333333,0.2132247299359587,0.15310836643271003,0.7582044527480127,-0.20437469868266778,1.427188870582107,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,dollar_rates_only,random_forest,63,32,0.71875,0.4791666666666667,0.20393326110942006,0.0697574039957275,0.8335819781840604,-0.20517032398398505,1.70513981682577,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,risk_assets_only,buy_hold_direction,0,32,0.75,0.5,0.24509999999999998,0.24,0.8923525521251858,-0.20437469868266778,1.922999047326325,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,risk_assets_only,momentum_30d,0,32,0.53125,0.4375,0.25375000000000003,0.21875,0.2634112764796572,-0.1957158618606104,0.23428616260828528,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,risk_assets_only,momentum_90d,0,32,0.59375,0.4791666666666667,0.24125000000000002,0.20625000000000004,0.5638829661281073,-0.19343975822276638,0.6755853820261211,False,False,Low confidence
