run_id,feature_group,model_name,horizon,window_type,period_slice,n_samples,directional_accuracy,net_return,sharpe,max_drawdown,reliability_label
spx_research_20260511T075454Z,all_features,random_forest,30,official_monthly,post-ETF,27,0.7037037037037037,0.5066718917904098,1.4278227434413417,-0.08369404399244207,Low confidence
spx_research_20260511T075454Z,all_features,random_forest,30,official_monthly,high-rate,65,0.6461538461538462,0.7216104828723715,0.7575798202918254,-0.23379113213730007,Low confidence
spx_research_20260511T075454Z,all_features,random_forest,30,official_monthly,low-rate,34,0.6176470588235294,0.6406640461240227,1.0921896212672533,-0.183663729258434,Low confidence
spx_research_20260511T075454Z,all_features,random_forest,30,official_monthly,high-vol,58,0.6379310344827587,1.0936522150396253,0.9906527275665132,-0.2294672857632848,Low confidence
spx_research_20260511T075454Z,all_features,random_forest,30,official_monthly,low-vol,41,0.6341463414634146,0.3460720866990543,0.7008263981907299,-0.19677711548192867,Low confidence
spx_research_20260511T075454Z,all_features,random_forest,30,official_monthly,BTC-up,54,0.6296296296296297,1.046962253187477,1.125262762178541,-0.19151046861531584,Low confidence
spx_research_20260511T075454Z,all_features,random_forest,30,official_monthly,BTC-down,45,0.6444444444444445,0.3799611817158919,0.6106851580782906,-0.2403633270902955,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_30d,30,official_monthly,2015-2017,0,,,,,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_30d,30,official_monthly,2018-2020,36,0.6111111111111112,0.20278544759054395,0.5715299326808111,-0.169916460908615,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_30d,30,official_monthly,2021-2023,36,0.4722222222222222,-0.028698557537934266,-0.016072630372137506,-0.3174115776076514,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_30d,30,official_monthly,2023-2024,24,0.625,0.3845101602088452,1.764846402407917,-0.04127932923099542,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_30d,30,official_monthly,2024-present,27,0.6666666666666666,0.379937111638877,1.7956368661864124,-0.04127932923099542,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_30d,30,official_monthly,pre-ETF,72,0.5416666666666666,0.16709897297686016,0.2723128396279451,-0.31741157760765115,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_30d,30,official_monthly,post-ETF,27,0.6666666666666666,0.379937111638877,1.7956368661864124,-0.04127932923099542,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_30d,30,official_monthly,high-rate,65,0.5692307692307692,0.1793460632006587,0.314935093033141,-0.32380236573964727,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_30d,30,official_monthly,low-rate,34,0.5882352941176471,0.36976378595308335,1.1673233939778236,-0.12445835945641259,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_30d,30,official_monthly,high-vol,58,0.5344827586206896,0.22960660332482363,0.4184788842442953,-0.2767935606174051,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_30d,30,official_monthly,low-vol,41,0.6341463414634146,0.3084668498989729,0.803065207734049,-0.12590028960348365,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_30d,30,official_monthly,BTC-up,54,0.5555555555555556,0.5915546057551146,0.9924545281236737,-0.09299550137153234,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_30d,30,official_monthly,BTC-down,45,0.6,0.011789350337073401,0.0855202681393106,-0.2617656009189554,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_90d,30,official_monthly,2015-2017,0,,,,,Low confidence
