date,asset_open,asset_high,asset_low,asset_close,adjclose,asset_volume
2016-12-08,224.57000732421875,225.6999969482422,224.25999450683594,193.2510986328125,193.2510986328125,99714400
2016-12-09,225.41000366210938,226.52999877929688,225.3699951171875,194.41844177246094,194.41844177246094,88005800
2016-12-12,226.39999389648438,226.9600067138672,225.75999450683594,194.19522094726562,194.19522094726562,102016100
2016-12-13,227.02000427246094,228.33999633789062,227.0,195.4913330078125,195.4913330078125,110477500
2016-12-14,227.41000366210938,228.22999572753906,225.3699951171875,193.8777618408203,193.8777618408203,142501800
2016-12-15,226.16000366210938,227.80999755859375,225.88999938964844,194.6759033203125,194.6759033203125,124972600
2016-12-16,226.00999450683594,226.0800018310547,224.6699981689453,194.29522705078125,194.29522705078125,156420200
2016-12-19,225.25,226.02000427246094,225.0800018310547,194.71826171875,194.71826171875,90341100
2016-12-20,226.14999389648438,226.57000732421875,225.8800048828125,195.46934509277344,195.46934509277344,89838800
2016-12-21,226.25,226.4499969482422,225.77000427246094,194.9254913330078,194.9254913330078,67909000
2016-12-22,225.60000610351562,225.74000549316406,224.9199981689453,194.58872985839844,194.58872985839844,56219100
2016-12-23,225.42999267578125,225.72000122070312,225.2100067138672,194.8736114501953,194.8736114501953,36697800
2016-12-27,226.02000427246094,226.72999572753906,226.0,195.35714721679688,195.35714721679688,42672500
2016-12-28,226.57000732421875,226.58999633789062,224.27000427246094,193.7426300048828,193.7426300048828,64095000
2016-12-29,224.47999572753906,224.88999938964844,223.83999633789062,193.6994171142578,193.6994171142578,48696100
2016-12-30,224.72999572753906,224.8300018310547,222.72999572753906,192.99147033691406,192.99147033691406,108998300
2017-01-03,225.0399932861328,225.8300018310547,223.8800048828125,194.4678955078125,194.4678955078125,91366500
2017-01-04,225.6199951171875,226.75,225.61000061035156,195.62481689453125,195.62481689453125,78744400
2017-01-05,226.27000427246094,226.5800018310547,225.47999572753906,195.46934509277344,195.46934509277344,78379000
2017-01-06,226.52999877929688,227.75,225.89999389648438,196.16867065429688,196.16867065429688,71559900
2017-01-09,226.91000366210938,227.07000732421875,226.4199981689453,195.5211944580078,195.5211944580078,46939700
2017-01-10,226.47999572753906,227.4499969482422,226.00999450683594,195.5211944580078,195.5211944580078,63771900
2017-01-11,226.36000061035156,227.10000610351562,225.58999633789062,196.07376098632812,196.07376098632812,74650000
2017-01-12,226.5,226.75,224.9600067138672,195.5815887451172,195.5815887451172,72113200
2017-01-13,226.72999572753906,227.39999389648438,226.69000244140625,196.0305633544922,196.0305633544922,62717900
2017-01-17,226.30999755859375,226.77999877929688,225.8000030517578,195.33984375,195.33984375,61240800
2017-01-18,226.5399932861328,226.8000030517578,225.89999389648438,195.7715301513672,195.7715301513672,54793300
2017-01-19,226.83999633789062,227.0,225.41000366210938,195.04629516601562,195.04629516601562,66608800
2017-01-20,226.6999969482422,227.30999755859375,225.97000122070312,195.762939453125,195.762939453125,129168600
2017-01-23,226.74000549316406,226.80999755859375,225.27000427246094,195.25347900390625,195.25347900390625,75061600
2017-01-24,226.39999389648438,228.0800018310547,226.27000427246094,196.5054168701172,196.5054168701172,95555300
2017-01-25,228.6999969482422,229.57000732421875,228.50999450683594,198.20628356933594,198.20628356933594,84437700
2017-01-26,229.39999389648438,229.7100067138672,229.00999450683594,197.9990997314453,197.9990997314453,59970700
2017-01-27,229.4199981689453,229.58999633789062,228.75999450683594,197.68829345703125,197.68829345703125,59711100
2017-01-30,228.1699981689453,228.1999969482422,226.41000366210938,196.4622344970703,196.4622344970703,79737300
2017-01-31,226.97999572753906,227.60000610351562,226.32000732421875,196.4450225830078,196.4450225830078,75880800
2017-02-01,227.52999877929688,228.58999633789062,226.94000244140625,196.522705078125,196.522705078125,79117700
2017-02-02,227.6199951171875,228.10000610351562,226.82000732421875,196.65216064453125,196.65216064453125,69657600
2017-02-03,228.82000732421875,229.5500030517578,228.4600067138672,198.00772094726562,198.00772094726562,80563200
2017-02-06,228.8699951171875,229.3300018310547,228.5399932861328,197.6537322998047,197.6537322998047,57790100
2017-02-07,229.3800048828125,229.66000366210938,228.72000122070312,197.66236877441406,197.66236877441406,57931200
2017-02-08,228.94000244140625,229.38999938964844,228.30999755859375,197.92140197753906,197.92140197753906,51566200
2017-02-09,229.24000549316406,230.9499969482422,229.24000549316406,199.09556579589844,199.09556579589844,65955200
2017-02-10,231.0,231.77000427246094,230.6199951171875,199.88121032714844,199.88121032714844,66015900
2017-02-13,232.0800018310547,233.07000732421875,232.0500030517578,200.9691162109375,200.9691162109375,55182100
2017-02-14,232.55999755859375,233.7100067138672,232.16000366210938,201.7720489501953,201.7720489501953,71109000
2017-02-15,233.4499969482422,235.13999938964844,233.38999938964844,202.82537841796875,202.82537841796875,86785800
2017-02-16,234.9499969482422,235.16000366210938,233.85000610351562,202.6526641845703,202.6526641845703,84722400
2017-02-17,233.9499969482422,235.08999633789062,233.92999267578125,202.97215270996094,202.97215270996094,77204100
2017-02-21,235.52000427246094,236.69000244140625,235.50999450683594,204.18089294433594,204.18089294433594,88946100
2017-02-22,236.02000427246094,236.5399932861328,235.8300018310547,203.9995574951172,203.9995574951172,62115200
2017-02-23,236.8800048828125,236.89999389648438,235.55999755859375,204.1376953125,204.1376953125,74615900
2017-02-24,235.4600067138672,236.7899932861328,235.41000366210938,204.396728515625,204.396728515625,82381600
2017-02-27,236.63999938964844,237.30999755859375,236.35000610351562,204.7161865234375,204.7161865234375,56515400
2017-02-28,236.6699981689453,236.9499969482422,236.02000427246094,204.16360473632812,204.16360473632812,96961900
2017-03-01,238.38999938964844,240.32000732421875,238.3699951171875,207.0213623046875,207.0213623046875,149158200
2017-03-02,239.55999755859375,239.57000732421875,238.2100067138672,205.7177276611328,205.7177276611328,70246000
2017-03-03,238.1699981689453,238.61000061035156,237.72999572753906,205.84719848632812,205.84719848632812,81974300
2017-03-06,237.5,238.1199951171875,237.00999450683594,205.2342071533203,205.2342071533203,55391500
2017-03-07,237.36000061035156,237.77000427246094,236.75999450683594,204.6212158203125,204.6212158203125,65103700
2017-03-08,237.33999633789062,237.63999938964844,236.39999389648438,204.24131774902344,204.24131774902344,78168800
2017-03-09,236.6999969482422,237.24000549316406,235.74000549316406,204.5003204345703,204.5003204345703,90683900
2017-03-10,237.97000122070312,238.02000427246094,236.58999633789062,205.2169647216797,205.2169647216797,81991700
2017-03-13,237.6199951171875,237.86000061035156,237.24000549316406,205.32054138183594,205.32054138183594,57256800
2017-03-14,237.17999267578125,237.24000549316406,236.19000244140625,204.53489685058594,204.53489685058594,59880800
2017-03-15,237.55999755859375,239.44000244140625,237.2899932861328,206.30479431152344,206.30479431152344,96081800
2017-03-16,239.11000061035156,239.1999969482422,238.10000610351562,205.8989715576172,205.8989715576172,78344000
2017-03-17,237.75,237.97000122070312,237.02999877929688,205.53746032714844,205.53746032714844,89002100
2017-03-20,237.02999877929688,237.36000061035156,236.32000732421875,205.3119659423828,205.3119659423828,52537000
2017-03-21,237.47000122070312,237.61000061035156,233.5800018310547,202.67578125,202.67578125,131809300
2017-03-22,233.77000427246094,234.61000061035156,233.0500030517578,203.15277099609375,203.15277099609375,97569200
2017-03-23,234.27999877929688,235.33999633789062,233.60000610351562,202.93601989746094,202.93601989746094,100410300
2017-03-24,234.3800048828125,235.0399932861328,232.9600067138672,202.7886199951172,202.7886199951172,112504900
2017-03-27,231.92999267578125,233.9199981689453,231.61000061035156,202.5804901123047,202.5804901123047,87454500
2017-03-28,233.27000427246094,235.80999755859375,233.13999938964844,204.0546112060547,204.0546112060547,93483900
2017-03-29,234.99000549316406,235.80999755859375,234.72999572753906,204.2454071044922,204.2454071044922,61950400
2017-03-30,235.47000122070312,236.52000427246094,235.27000427246094,204.89569091796875,204.89569091796875,56737900
2017-03-31,235.89999389648438,236.50999450683594,235.67999267578125,204.41883850097656,204.41883850097656,73733100
2017-04-03,235.8000030517578,236.02999877929688,233.91000366210938,204.06324768066406,204.06324768066406,85546500
2017-04-04,235.0,235.5800018310547,234.55999755859375,204.1933135986328,204.1933135986328,56466200
2017-04-05,236.25999450683594,237.38999938964844,234.5399932861328,203.58641052246094,203.58641052246094,108800600
2017-04-06,234.94000244140625,236.0399932861328,234.42999267578125,204.15869140625,204.15869140625,69135800
2017-04-07,235.14999389648438,236.0,234.63999938964844,203.9505615234375,203.9505615234375,74412300
2017-04-10,235.36000061035156,236.25999450683594,234.72999572753906,204.07196044921875,204.07196044921875,67615300
2017-04-11,234.89999389648438,235.17999267578125,233.33999633789062,203.82919311523438,203.82919311523438,88045300
2017-04-12,234.74000549316406,234.9600067138672,233.77000427246094,202.93601989746094,202.93601989746094,81864400
2017-04-13,233.63999938964844,234.49000549316406,232.50999450683594,201.61790466308594,201.61790466308594,92880400
2017-04-17,233.11000061035156,234.57000732421875,232.8800048828125,203.4042205810547,203.4042205810547,68405400
2017-04-18,233.72000122070312,234.49000549316406,233.0800018310547,202.7972412109375,202.7972412109375,83225800
2017-04-19,234.52000427246094,234.9499969482422,233.17999267578125,202.4244384765625,202.4244384765625,68699900
2017-04-20,234.14999389648438,235.85000610351562,233.77999877929688,204.07196044921875,204.07196044921875,92572200
2017-04-21,235.25,235.30999755859375,234.1300048828125,203.42161560058594,203.42161560058594,110389800
2017-04-24,237.17999267578125,237.41000366210938,234.55999755859375,205.65879821777344,205.65879821777344,119209900
2017-04-25,237.91000366210938,238.9499969482422,237.80999755859375,206.85545349121094,206.85545349121094,76698300
2017-04-26,238.50999450683594,239.52999877929688,238.35000610351562,206.7253875732422,206.7253875732422,84702500
2017-04-27,238.77000427246094,238.9499969482422,237.97999572753906,206.8988800048828,206.8988800048828,57410300
2017-04-28,238.89999389648438,238.92999267578125,237.92999267578125,206.44786071777344,206.44786071777344,63532800
2017-05-01,238.67999267578125,239.1699981689453,238.1999969482422,206.96817016601562,206.96817016601562,66882500
2017-05-02,238.83999633789062,238.97999572753906,238.3000030517578,207.04620361328125,207.04620361328125,57375700
2017-05-03,238.77000427246094,238.8800048828125,237.6999969482422,206.7947235107422,206.7947235107422,73137700
2017-05-04,238.8300018310547,238.9199981689453,237.77999877929688,207.0375518798828,207.0375518798828,61462700
2017-05-05,239.19000244140625,239.72000122070312,238.67999267578125,207.85267639160156,207.85267639160156,62001300
2017-05-08,239.75,239.9199981689453,239.1699981689453,207.81802368164062,207.81802368164062,48385700
2017-05-09,239.9600067138672,240.19000244140625,239.0399932861328,207.62721252441406,207.62721252441406,51363200
2017-05-10,239.38999938964844,239.8699951171875,239.14999389648438,208.0,208.0,54293800
2017-05-11,239.35000610351562,239.57000732421875,238.1300048828125,207.5751495361328,207.5751495361328,62358300
2017-05-12,239.08999633789062,239.42999267578125,238.6699981689453,207.22828674316406,207.22828674316406,53912700
2017-05-15,239.47000122070312,240.44000244140625,239.4499969482422,208.37294006347656,208.37294006347656,61918900
2017-05-16,240.63999938964844,240.6699981689453,239.6300048828125,208.18218994140625,208.18218994140625,51241800
2017-05-17,240.0800018310547,240.0800018310547,235.75,204.48818969726562,204.48818969726562,172174100
2017-05-18,235.72999572753906,237.75,235.42999267578125,205.3119659423828,205.3119659423828,107047700
2017-05-19,237.3300018310547,239.0800018310547,237.27000427246094,206.64736938476562,206.64736938476562,115011400
2017-05-22,238.89999389648438,239.7100067138672,238.82000732421875,207.69656372070312,207.69656372070312,61010600
2017-05-23,239.9499969482422,240.24000549316406,239.50999450683594,208.1561737060547,208.1561737060547,48341700
2017-05-24,240.32000732421875,240.72999572753906,239.92999267578125,208.64178466796875,208.64178466796875,46927700
2017-05-25,241.1999969482422,242.0800018310547,240.9600067138672,209.63900756835938,209.63900756835938,64071700
2017-05-26,241.5399932861328,241.89999389648438,241.4499969482422,209.59567260742188,209.59567260742188,46629900
2017-05-30,241.33999633789062,241.7899932861328,241.16000366210938,209.41351318359375,209.41351318359375,35201900
2017-05-31,241.83999633789062,241.8800048828125,240.63999938964844,209.3614959716797,209.3614959716797,91796000
2017-06-01,241.97000122070312,243.3800048828125,241.63999938964844,211.02638244628906,211.02638244628906,68962000
2017-06-02,243.4199981689453,244.35000610351562,243.0800018310547,211.728759765625,211.728759765625,88666100
2017-06-05,243.97000122070312,244.3000030517578,243.75999450683594,211.5726776123047,211.5726776123047,44698800
2017-06-06,243.33999633789062,243.97999572753906,243.1199951171875,210.8963165283203,210.8963165283203,50375400
2017-06-07,243.60000610351562,243.9199981689453,242.8300018310547,211.2865447998047,211.2865447998047,54144300
2017-06-08,243.77000427246094,244.3300018310547,243.1699981689453,211.39060974121094,211.39060974121094,65950700
2017-06-09,244.08999633789062,245.00999450683594,241.9499969482422,211.06979370117188,211.06979370117188,132256400
2017-06-12,243.1300048828125,243.4199981689453,242.3800048828125,211.02638244628906,211.02638244628906,86108100
2017-06-13,243.97999572753906,244.61000061035156,243.5800018310547,212.05825805664062,212.05825805664062,60067000
2017-06-14,244.86000061035156,244.8699951171875,243.2899932861328,211.7895050048828,211.7895050048828,78602300
2017-06-15,242.67999267578125,243.91000366210938,242.36000061035156,211.38197326660156,211.38197326660156,66464900
2017-06-16,242.77000427246094,242.8300018310547,241.6300048828125,211.42808532714844,211.42808532714844,84553100
2017-06-19,243.58999633789062,244.72999572753906,243.47999572753906,213.18824768066406,213.18824768066406,65123800
2017-06-20,244.25,244.25999450683594,242.99000549316406,211.75050354003906,211.75050354003906,56906400
2017-06-21,243.4600067138672,243.58999633789062,242.41000366210938,211.69821166992188,211.69821166992188,55977600
2017-06-22,242.9600067138672,243.52999877929688,242.63999938964844,211.6023406982422,211.6023406982422,44148100
2017-06-23,242.91000366210938,243.50999450683594,242.47000122070312,211.85508728027344,211.85508728027344,66986800
2017-06-26,243.89999389648438,244.3800048828125,243.0500030517578,211.99452209472656,211.99452209472656,56700500
2017-06-27,243.0399932861328,243.3800048828125,241.30999755859375,210.28662109375,210.28662109375,82247700
2017-06-28,242.5,243.72000122070312,242.22999572753906,212.16876220703125,212.16876220703125,70042600
2017-06-29,243.66000366210938,243.72000122070312,239.9600067138672,210.3040313720703,210.3040313720703,106949700
2017-06-30,242.27999877929688,242.7100067138672,241.5800018310547,210.69615173339844,210.69615173339844,86820700
2017-07-03,242.8800048828125,243.3800048828125,242.2100067138672,211.05348205566406,211.05348205566406,39153800
2017-07-05,242.6300048828125,243.00999450683594,241.6999969482422,211.5413818359375,211.5413818359375,54427600
2017-07-06,241.88999938964844,242.02999877929688,240.33999633789062,209.60693359375,209.60693359375,65400800
2017-07-07,241.2100067138672,242.27999877929688,240.55999755859375,210.96629333496094,210.96629333496094,57972300
2017-07-10,242.11000061035156,242.8000030517578,241.75999450683594,211.1928253173828,211.1928253173828,36663300
2017-07-11,242.3699951171875,242.5500030517578,240.85000610351562,211.0359649658203,211.0359649658203,50354600
2017-07-12,243.3000030517578,244.1999969482422,243.3000030517578,212.6218719482422,212.6218719482422,59610400
2017-07-13,244.02000427246094,244.5500030517578,243.75999450683594,212.97911071777344,212.97911071777344,39471600
2017-07-14,244.4199981689453,245.97000122070312,244.30999755859375,213.9725341796875,213.9725341796875,60262700
2017-07-17,245.47000122070312,245.91000366210938,245.3300018310547,213.94631958007812,213.94631958007812,33531900
2017-07-18,245.05999755859375,245.72000122070312,244.6699981689453,214.0595703125,214.0595703125,42742500
2017-07-19,246.02000427246094,247.0,246.00999450683594,215.21853637695312,215.21853637695312,51034300
2017-07-20,247.27999877929688,247.4199981689453,246.47000122070312,215.31439208984375,215.31439208984375,47135200
2017-07-21,246.44000244140625,246.91000366210938,246.17999267578125,215.12266540527344,215.12266540527344,82340800
2017-07-24,246.7899932861328,246.97999572753906,246.27999877929688,215.0704345703125,215.0704345703125,46622300
2017-07-25,247.67999267578125,247.8000030517578,247.16000366210938,215.59327697753906,215.59327697753906,54915600
2017-07-26,247.75,247.7899932861328,247.1300048828125,215.60194396972656,215.60194396972656,47575400
2017-07-27,247.9600067138672,248.0,245.67999267578125,215.40145874023438,215.40145874023438,70766600
2017-07-28,246.64999389648438,247.05999755859375,246.1300048828125,215.14878845214844,215.14878845214844,50088400
2017-07-31,247.3699951171875,247.47999572753906,246.52999877929688,215.02688598632812,215.02688598632812,65838700
2017-08-01,247.4600067138672,247.5,246.72000122070312,215.50608825683594,215.50608825683594,55050400
2017-08-02,247.47000122070312,247.60000610351562,246.3699951171875,215.61065673828125,215.61065673828125,47211200
2017-08-03,247.30999755859375,247.33999633789062,246.63999938964844,215.19239807128906,215.19239807128906,40856000
2017-08-04,247.52000427246094,247.7899932861328,246.97000122070312,215.58456420898438,215.58456420898438,60191800
2017-08-07,247.49000549316406,247.8699951171875,247.3699951171875,215.98533630371094,215.98533630371094,31995000
2017-08-08,247.50999450683594,248.91000366210938,246.8300018310547,215.4538116455078,215.4538116455078,61719400
2017-08-09,246.47000122070312,247.30999755859375,246.05999755859375,215.44509887695312,215.44509887695312,62632600
2017-08-10,246.2899932861328,246.44000244140625,243.6999969482422,212.4040069580078,212.4040069580078,120479500
2017-08-11,244.02000427246094,244.8000030517578,243.75,212.7177276611328,212.7177276611328,74869900
2017-08-14,245.58999633789062,246.7899932861328,245.5500030517578,214.82635498046875,214.82635498046875,73291900
2017-08-15,246.97999572753906,247.0,246.16000366210938,214.80029296875,214.80029296875,55242700
2017-08-16,247.11000061035156,247.57000732421875,246.4499969482422,215.17495727539062,215.17495727539062,56715500
2017-08-17,246.24000549316406,246.60000610351562,243.08999633789062,211.8201904296875,211.8201904296875,128490400
2017-08-18,242.89999389648438,244.19000244140625,242.1999969482422,211.48907470703125,211.48907470703125,136748000
2017-08-21,242.63999938964844,243.1999969482422,241.8300018310547,211.6546630859375,211.6546630859375,65469700
2017-08-22,243.57000732421875,245.6199951171875,243.5500030517578,213.86798095703125,213.86798095703125,63140100
2017-08-23,244.3300018310547,245.0500030517578,244.16000366210938,213.10110473632812,213.10110473632812,50203800
2017-08-24,245.0,245.17999267578125,243.75,212.60446166992188,212.60446166992188,50741700
2017-08-25,244.89999389648438,245.61000061035156,244.38999938964844,213.10110473632812,213.10110473632812,64445900
2017-08-28,245.1699981689453,245.1999969482422,244.08999633789062,213.10984802246094,213.10984802246094,40565600
2017-08-29,243.05999755859375,245.14999389648438,242.92999267578125,213.3538360595703,213.3538360595703,51135700
2017-08-30,244.8300018310547,246.32000732421875,244.6199951171875,214.36456298828125,214.36456298828125,62030800
2017-08-31,246.72000122070312,247.77000427246094,246.0500030517578,215.65423583984375,215.65423583984375,103803900
2017-09-01,247.9199981689453,248.3300018310547,247.6699981689453,215.9591827392578,215.9591827392578,62007000
2017-09-05,247.25999450683594,247.52000427246094,244.9499969482422,214.40818786621094,214.40818786621094,91398800
2017-09-06,246.83999633789062,247.27999877929688,246.22999572753906,215.1400909423828,215.1400909423828,57916900
2017-09-07,247.25,247.27000427246094,246.39999389648438,215.114013671875,215.114013671875,58034700
2017-09-08,246.5399932861328,247.11000061035156,246.3000030517578,214.86129760742188,214.86129760742188,63832800
2017-09-11,248.0399932861328,249.3000030517578,248.02000427246094,217.1529998779297,217.1529998779297,71364800
2017-09-12,249.6300048828125,250.08999633789062,249.4199981689453,217.8849334716797,217.8849334716797,56896000
2017-09-13,249.72000122070312,250.2100067138672,249.58999633789062,217.9894561767578,217.9894561767578,59228000
2017-09-14,249.8000030517578,250.32000732421875,249.60000610351562,217.9197235107422,217.9197235107422,95446300
2017-09-15,248.69000244140625,249.2899932861328,248.57000732421875,218.2131805419922,218.2131805419922,95432400
2017-09-18,249.61000061035156,250.1199951171875,249.27999877929688,218.6772918701172,218.6772918701172,46235200
2017-09-19,250.0,250.07000732421875,249.60000610351562,218.89617919921875,218.89617919921875,47108100
2017-09-20,250.07000732421875,250.19000244140625,248.9199981689453,218.9749755859375,218.9749755859375,59574100
2017-09-21,249.8800048828125,249.97999572753906,249.19000244140625,218.3882293701172,218.3882293701172,48211400
2017-09-22,249.0500030517578,249.6300048828125,249.02000427246094,218.43203735351562,218.43203735351562,51214000
2017-09-25,249.14999389648438,249.5500030517578,248.0800018310547,217.98544311523438,217.98544311523438,57064400
2017-09-26,249.4199981689453,249.6999969482422,248.80999755859375,218.11680603027344,218.11680603027344,54082000
2017-09-27,249.8800048828125,250.49000549316406,248.8699951171875,218.9662628173828,218.9662628173828,81001400
2017-09-28,249.72999572753906,250.44000244140625,249.6300048828125,219.22897338867188,219.22897338867188,44778800
2017-09-29,250.33999633789062,251.32000732421875,250.1300048828125,219.99957275390625,219.99957275390625,85578000
2017-10-02,251.49000549316406,252.32000732421875,251.2899932861328,220.95399475097656,220.95399475097656,59023000
2017-10-03,252.32000732421875,252.88999938964844,252.22999572753906,221.42691040039062,221.42691040039062,66810200
2017-10-04,252.69000244140625,253.44000244140625,252.55999755859375,221.6896209716797,221.6896209716797,55953600
2017-10-05,253.5399932861328,254.67999267578125,253.1999969482422,223.00315856933594,223.00315856933594,63522800
2017-10-06,254.14999389648438,254.6999969482422,253.85000610351562,222.7491912841797,222.7491912841797,80646000
2017-10-09,254.6300048828125,254.6999969482422,253.64999389648438,222.3814239501953,222.3814239501953,35803100
2017-10-10,254.60000610351562,255.0500030517578,253.97999572753906,222.9680938720703,222.9680938720703,43057400
2017-10-11,254.50999450683594,255.02000427246094,254.32000732421875,223.3184356689453,223.3184356689453,47674300
2017-10-12,254.66000366210938,255.05999755859375,254.3699951171875,222.9856414794922,222.9856414794922,47065100
2017-10-13,255.13999938964844,255.27000427246094,254.63999938964844,223.25709533691406,223.25709533691406,54800400
2017-10-16,255.2100067138672,255.50999450683594,254.82000732421875,223.5548095703125,223.5548095703125,38221700
2017-10-17,255.22999572753906,255.52000427246094,254.97999572753906,223.7124481201172,223.7124481201172,31561000
2017-10-18,255.89999389648438,255.9499969482422,255.5,223.931396484375,223.931396484375,40888300
2017-10-19,254.8300018310547,255.8300018310547,254.35000610351562,223.99266052246094,223.99266052246094,61903800
2017-10-20,256.70001220703125,257.1400146484375,255.77000427246094,225.14862060546875,225.14862060546875,89176400
2017-10-23,257.4800109863281,257.510009765625,256.0199890136719,224.27288818359375,224.27288818359375,63915300
2017-10-24,256.6000061035156,256.8299865722656,256.1499938964844,224.66696166992188,224.66696166992188,66935900
2017-10-25,256.17999267578125,256.30999755859375,254.0,223.5548095703125,223.5548095703125,103715300
2017-10-26,255.99000549316406,256.29998779296875,255.47999572753906,223.84381103515625,223.84381103515625,69798000
2017-10-27,256.4700012207031,257.8900146484375,255.6300048828125,225.67396545410156,225.67396545410156,85562500
2017-10-30,256.4700012207031,257.6000061035156,256.4100036621094,224.8333282470703,224.8333282470703,54285700
2017-10-31,257.17999267578125,257.44000244140625,256.80999755859375,225.18362426757812,225.18362426757812,60304800
2017-11-01,258.0400085449219,258.42999267578125,257.07000732421875,225.4813690185547,225.4813690185547,54202700
2017-11-02,257.4100036621094,257.75,256.19000244140625,225.56890869140625,225.56890869140625,56449500
2017-11-03,257.7699890136719,258.5,257.29998779296875,226.322021484375,226.322021484375,59589700
2017-11-06,258.29998779296875,259.0,258.2200012207031,226.67225646972656,226.67225646972656,49652600
2017-11-07,258.9700012207031,259.3500061035156,258.0899963378906,226.51467895507812,226.51467895507812,57502200
2017-11-08,258.4700012207031,259.2200012207031,258.1499938964844,226.89999389648438,226.89999389648438,50469600
2017-11-09,257.7300109863281,258.3900146484375,256.3599853515625,226.0768585205078,226.0768585205078,95085500
2017-11-10,257.7300109863281,258.2900085449219,257.3699951171875,226.0067901611328,226.0067901611328,59984700
2017-11-13,257.30999755859375,258.5899963378906,257.2699890136719,226.21693420410156,226.21693420410156,50228600
2017-11-14,257.4100036621094,257.8500061035156,256.5199890136719,225.69154357910156,225.69154357910156,61315200
2017-11-15,256.6199951171875,257.2200012207031,255.6300048828125,224.56192016601562,224.56192016601562,80811500
2017-11-16,257.5199890136719,259.0400085449219,257.4700012207031,226.4708709716797,226.4708709716797,67777000
2017-11-17,258.2200012207031,258.5899963378906,257.7699890136719,225.8053436279297,225.8053436279297,75756800
2017-11-20,258.1400146484375,258.5199890136719,257.8599853515625,226.19065856933594,226.19065856933594,48075500
2017-11-21,259.17999267578125,260.20001220703125,258.260009765625,227.67054748535156,227.67054748535156,69176800
2017-11-22,260.0,260.1499938964844,259.57000732421875,227.46917724609375,227.46917724609375,45033400
2017-11-24,260.32000732421875,260.4800109863281,260.1600036621094,227.9945526123047,227.9945526123047,27856500
2017-11-27,260.4100036621094,260.75,260.0,227.88079833984375,227.88079833984375,52274900
2017-11-28,260.760009765625,262.8999938964844,260.6499938964844,230.1925811767578,230.1925811767578,98971700
2017-11-29,263.0199890136719,263.6300048828125,262.20001220703125,230.05247497558594,230.05247497558594,77512100
2017-11-30,263.760009765625,266.04998779296875,263.6700134277344,232.0666046142578,232.0666046142578,127894400
2017-12-01,264.760009765625,265.30999755859375,260.760009765625,231.58489990234375,231.58489990234375,164390900
2017-12-04,266.30999755859375,266.79998779296875,264.0799865722656,231.30470275878906,231.30470275878906,94040600
2017-12-05,263.19000244140625,265.1499938964844,263.0400085449219,230.4728240966797,230.4728240966797,77994500
2017-12-06,263.29998779296875,263.7300109863281,262.7099914550781,230.51657104492188,230.51657104492188,75898600
2017-12-07,264.07000732421875,264.42999267578125,262.94000244140625,231.24337768554688,231.24337768554688,77218600
2017-12-08,265.1600036621094,265.5199890136719,264.0299987792969,232.5044403076172,232.5044403076172,76563900
2017-12-11,266.30999755859375,266.3800048828125,265.4800109863281,233.20497131347656,233.20497131347656,83077500
2017-12-12,267.2099914550781,267.32000732421875,266.3500061035156,233.61648559570312,233.61648559570312,85195800
2017-12-13,267.05999755859375,267.55999755859375,266.6499938964844,233.5901641845703,233.5901641845703,102905400
2017-12-14,267.0899963378906,267.2200012207031,265.6000061035156,232.63572692871094,232.63572692871094,100666700
2017-12-15,265.45001220703125,267.0400085449219,265.3900146484375,234.57301330566406,234.57301330566406,144610300
2017-12-18,268.1000061035156,268.6000061035156,267.9800109863281,236.06051635742188,236.06051635742188,83653600
2017-12-19,268.4800109863281,268.5299987792969,267.0899963378906,235.15394592285156,235.15394592285156,82382900
2017-12-20,268.2699890136719,268.3299865722656,266.69000244140625,235.0306396484375,235.0306396484375,76751500
2017-12-21,267.739990234375,268.3900146484375,267.29998779296875,235.51475524902344,235.51475524902344,67032300
2017-12-22,267.6000061035156,267.6400146484375,266.8999938964844,235.45314025878906,235.45314025878906,78720900
2017-12-26,267.04998779296875,267.44000244140625,266.8900146484375,235.17149353027344,235.17149353027344,45244400
2017-12-27,267.3800048828125,267.7300109863281,267.010009765625,235.28598022460938,235.28598022460938,57751000
2017-12-28,267.8900146484375,267.9200134277344,267.45001220703125,235.77000427246094,235.77000427246094,45116100
2017-12-29,268.5299987792969,268.54998779296875,266.6400146484375,234.8810577392578,234.8810577392578,96007400
2018-01-02,267.8399963378906,268.80999755859375,267.3999938964844,236.5621795654297,236.5621795654297,86655700
2018-01-03,268.9599914550781,270.6400146484375,268.9599914550781,238.05848693847656,238.05848693847656,90070400
2018-01-04,271.20001220703125,272.1600036621094,270.5400085449219,239.0618133544922,239.0618133544922,80636400
2018-01-05,272.510009765625,273.55999755859375,271.95001220703125,240.65496826171875,240.65496826171875,83524000
2018-01-08,273.30999755859375,274.1000061035156,272.9800109863281,241.09503173828125,241.09503173828125,57319200
2018-01-09,274.3999938964844,275.25,274.0799865722656,241.6407928466797,241.6407928466797,57254000
2018-01-10,273.67999267578125,274.4200134277344,272.9200134277344,241.27105712890625,241.27105712890625,69574300
2018-01-11,274.75,276.1199951171875,274.55999755859375,243.0313262939453,243.0313262939453,62361500
2018-01-12,276.4200134277344,278.1099853515625,276.0799865722656,244.6156768798828,244.6156768798828,90816100
2018-01-16,279.3500061035156,280.0899963378906,276.17999267578125,243.7794647216797,243.7794647216797,106555100
2018-01-17,278.0299987792969,280.04998779296875,276.9700012207031,246.10311889648438,246.10311889648438,113258800
