date,cm_price_usd,cm_market_cap_usd,cm_mvrv,cm_active_addresses,cm_tx_count,cm_hash_rate,cm_fees_btc,cm_exchange_inflow_usd,cm_exchange_outflow_usd,cm_supply,cm_exchange_supply_usd,cm_spot_volume_usd,cm_roi_30d,cm_roi_1y
2021-06-25,31683.5032004676,593831228445.3011,1.630917169218,880813,223011,108995085.96653052,45.55393556,1334091215.185268,1481175015.567788,18742600.0429314,99158512205.1094,16971296829.392,-19.164135064474262,242.63098448266905
2021-06-26,31890.6764465225,597731932924.4774,1.643033945428,715801,180868,88186933.69698328,29.53092059,970471111.17382,827068313.108773,18743156.2929314,99950296298.56113,13950093798.0189,-17.190426554470847,248.17285995207183
2021-06-27,34506.4911975453,646773066239.3123,1.776255857109,518219,123967,57470136.470381595,26.7283051,776046868.9822407,713245605.8805518,18743518.7929314,108211464249.34673,13262647450.7871,-3.0627170599759643,283.31322333906917
2021-06-28,34376.188538983,644349642813.4773,1.769776037417,776365,215492,87196068.48785545,51.90601631,1074543187.575258,1036503790.449228,18744068.7929314,107840877878.1242,12590490293.6533,-0.881239342237856,277.42578684888844
2021-06-29,35933.7782178843,673565423656.2107,1.849675862855,792995,207236,89177797.47926635,54.94764079,1021436812.6033672,1127173413.8486607,18744631.2929314,112621425809.4454,13716893375.0819,0.7898802717690898,291.25446849163626
2021-06-30,35065.4661533606,657308520165.8943,1.805586334557,790273,217133,87196068.48785545,61.92774978,953031676.9685191,1206067245.6328437,18745181.2929314,109646980258.19447,11916591679.6584,-6.023397356714768,283.4819603880557
2021-07-01,33505.0804935126,628078911133.4493,1.727368166727,817115,232056,95122984.45349902,72.50566552,635395449.4059278,989265652.0370141,18745781.2929314,104413905687.019,11261786911.1795,-8.609326181783855,262.5565329142364
2021-07-02,33782.9459464641,633306719050.4342,1.746141242195,809016,189904,89177797.47926635,62.93307195,782301213.5279747,763453635.376108,18746343.7929314,105298682156.27669,9041063362.74195,-10.24592321499228,271.470280307177
2021-07-03,34588.2242916423,648430198161.1792,1.787452030946,1027108,234315,97321703.03432867,57.69736962,543933877.381119,336303969.6564022,18747137.5429314,108016298867.71667,7623184207.48946,-11.674945252570334,281.4867568447444
2021-07-04,35355.6078883694,662841855840.3812,1.8265447061,843475,169312,82108835.9632785,42.68100557,370765449.1565221,489889667.04483175,18747856.2929314,110293653151.62547,7617119191.09781,-4.144751610099177,287.40693970305375
2021-07-05,33911.7538404442,635800664838.8307,1.752492211228,902032,223372,94246664.36212581,47.22304028,820704840.8387704,640551868.2891408,18748681.2929314,105969628510.64812,9574601088.92277,-4.2299680936256,273.4933420394699
2021-07-06,34123.9815680888,639809939899.6041,1.763785729615,853332,232857,101386562.69452158,47.14061869,720939697.0890894,755516108.7123109,18749568.7929314,106598234946.0098,9415793387.27354,-4.469753005032564,265.3944890970395
2021-07-07,33931.6186382233,636229302844.7091,1.753796589122,811614,220912,87820755.45171146,37.55775412,676419423.9642366,947011810.2854589,18750337.5429314,105726729423.225,8740586623.38722,0.6129323998811297,266.7427204704054
2021-07-08,32819.6595312098,615408206333.4872,1.697989573018,802085,228850,99244593.40043193,29.20520209,874126663.7085835,1271042830.5678585,18751206.2929314,101865086127.06592,11175633133.9784,-1.957844464173288,247.86605685259684
2021-07-09,33914.8810742256,635972699231.9186,1.754049012631,818441,223467,93532673.91199897,26.20444929,918412222.8488152,809771601.8126439,18752025.0429314,105373056247.58792,8384133165.87352,-9.25296028861214,267.3820337959521
2021-07-10,33610.9458386908,630307119097.991,1.738516988105,726034,193966,114952370.96547714,19.75597862,379036232.6712638,368674806.2496231,18753031.2929314,104439095192.1014,6773700194.22282,-8.730397507748485,261.983261172118
2021-07-11,34258.4413898305,642476387837.8834,1.771750243299,690684,160653,89248735.3238197,18.0914044,486594652.5064308,522533794.7101171,18753812.5429314,106415115184.47516,5718618494.59698,-7.87124053526364,270.87590301710486
2021-07-12,33135.2359117475,621438096852.9285,1.713116506244,838472,225239,89962724.74580109,29.64123093,1013104448.7470804,952978265.3739029,18754600.04292919,102986289872.18816,8004675437.89183,-7.103992828840021,256.7110175185742
2021-07-13,32641.9759610169,612214949439.348,1.688811469688,807050,227411,97102623.07819687,31.50950453,977859678.226092,1005049541.8497732,18755450.04292919,101426018656.629,6978163230.03394,-16.142262717129608,253.39731548935777
2021-07-14,32798.2845189947,615181434967.0844,1.697934967437,817900,235584,121378279.87589152,24.24152574,1020784171.8363676,924734838.870644,18756512.54292919,102007754111.5556,8015197664.32222,-18.927694125433643,254.1794832053452
2021-07-15,31707.6900368206,594751052034.9653,1.643649164372,828844,224713,91390704.61790933,22.47964079,993396220.7873504,1047761305.4216288,18757312.54292917,98561470961.55405,8293708900.8383,-21.232233094616607,244.77151496480076
2021-07-16,31455.7175818819,590054215680.704,1.63221452573,764392,223179,107098482.18295453,17.43069111,773480713.339389,827094008.546911,18758250.04292917,97724616257.97798,8658411859.32068,-17.79623525338061,244.43361213235912
2021-07-17,31547.9511990064,591812552914.4733,1.630400402935,640355,181727,101825980.89464508,12.47773765,2901894783.5267386,1976697832.3299255,18759143.79292917,98936358725.61752,6348301570.31574,-17.019786833826217,244.54277297292305
2021-07-18,31707.7038527177,594837912850.213,1.639258220118,651828,163158,97872242.08868937,12.23553791,929871052.3737264,376680558.48107785,18760043.79292917,99990543586.94942,6336187299.75313,-11.218494751281622,245.55395665460424
2021-07-19,30883.4697462303,579408058603.4889,1.597725750094,845474,228590,115543619.56746826,19.32263102,1022745429.4517384,770705444.5214545,18761106.29292917,97643353531.96893,7576687304.60394,-13.141269412238916,235.00377493178712
2021-07-20,29766.6577182934,558478126514.6531,1.540648215719,822257,228207,82919538.21875687,17.31679808,1025119558.3222506,1122009430.293119,18761868.79292917,94015472078.78465,9140640586.17147,-16.385656415001286,224.70861709594476
2021-07-21,32119.6572258328,602653902984.2952,1.661721371109,815589,237007,98551910.00153977,14.85813128,931313040.6271954,1019734119.0952164,18762775.04292917,101358801034.06372,11286900693.643,1.2754069825531709,242.11431926863983
2021-07-22,32306.9614285798,606199143136.722,1.670492594499,780869,223683,103989257.21923248,13.57207142,898637024.9727045,760321563.6871995,18763731.29292371,102088185362.79056,7005794133.58961,-0.2703978023007313,238.95801960355743
2021-07-23,33439.5957028638,627479802970.8693,1.732406654257,803246,234138,91755226.95814629,19.43425167,735547713.8123138,714802156.0073273,18764575.04290733,105687991674.94632,8289259323.91833,-0.5084754059485623,247.99683149812307
2021-07-24,34166.914654588,641160519675.9818,1.769606297066,712132,196325,104668925.13208283,12.89541262,561492859.5659586,438051936.74870455,18765537.54290733,108110170895.85477,7847135011.75876,-1.4197138015363158,257.839905875268
2021-07-25,35119.9374360023,659078087900.031,1.81848487747,641796,172110,103989257.21923248,9.56048467,388267974.487884,560627513.8807945,18766493.79290733,110953344272.08926,7356464331.27505,10.846130914854086,261.96968121798716
2021-07-26,37444.7825102279,702742383037.9468,1.93010945385,958347,269826,101950252.50195892,18.62782094,1906813694.847191,1496004428.61172,18767431.29289095,118708965480.82533,25254057481.4889,17.41608107002399,276.93914580116416
2021-07-27,39126.5402881356,734346228533.4615,2.001791162085,903400,251334,115543619.56746826,15.93512278,1683584201.597911,1476144278.4821713,18768493.79284727,124247981998.09605,14927070875.9921,13.388927503932816,254.19825994784557
2021-07-28,39939.1940432495,749637705826.2058,2.033833059073,868607,255513,106707930.82807882,15.71437773,2942200633.5229697,4213066828.9918656,18769475.04284727,125557732141.1153,17587833714.2902,16.18272921082566,264.92102662966215
2021-07-29,40086.1643950906,752436348341.3021,2.017407304464,880689,261353,108746935.54535235,15.05617547,1142950496.9289007,2184958960.71012,18770475.04284181,124977757639.49084,10925243629.2779,11.555662619244568,260.6242282081432
2021-07-30,41789.6670981882,784455260094.139,2.099162197424,841162,250833,112824945.95862192,14.24411318,1125916131.16263,1165549331.174994,18771512.54282543,130249182535.92291,14128474257.3719,19.176134477776415,275.2869398639506
2021-07-31,41793.3137481005,784564984126.0333,2.098153113059,720022,204354,112670630.57380445,11.1087788,577105416.3584665,595620729.9463817,18772500.04282543,130242033026.44528,10284658993.5724,24.737243225524285,268.6063356626182
2021-08-01,39968.9689544126,750355941541.017,2.006838470091,695892,190234,110975800.32998534,9.80192789,726731687.9294602,513702344.95988137,18773462.54282542,124769789928.3914,11885797865.3435,18.31108221808574,238.78949538751263
2021-08-02,39304.1862835769,737910797087.4546,1.972933571383,899861,236019,103048958.33872564,13.33482268,1089656759.7087746,926544497.322738,18774356.29282542,122857672422.3336,10829154874.5452,13.634588327432985,254.28261225250927
2021-08-03,38288.8253975453,718888492618.7064,1.922865034712,820918,246833,121785131.92177844,12.82913572,1317467612.2974296,1201707069.4015336,18775412.5428145,119799601195.08432,11251438718.8374,8.296328883488979,240.76628115463853
2021-08-04,39773.9113489188,746805401841.9286,1.995697932518,842870,237723,98004602.83491196,15.02438352,945349130.7017891,1549112297.0956428,18776262.5428145,123842434075.1279,10564736894.33,17.286506430944925,255.04014292147835
2021-08-05,40941.650434249,768772119139.358,2.052274774394,854629,249454,115299533.17424172,15.08229896,1237284385.247372,955462647.5112425,18777262.54279812,127760198212.9792,16152551121.6013,19.97911308373164,249.28861788988044
2021-08-06,42790.3573284629,803528296774.2887,2.140827816615,894265,258639,114578911.55238023,14.12583268,2370768590.402432,1983463559.3412,18778256.29279812,133916473393.93178,16552051330.2786,26.107621875310155,263.5757794731245
2021-08-07,44484.9005862069,835395295482.4253,2.222890074166,724467,207621,120343887.64035964,10.13663808,745308968.0442907,656642143.5833907,18779300.04279812,139308373733.09845,17923166243.2983,35.54345542160198,283.5246077632454
2021-08-08,43972.3010181181,825812457038.7324,2.195821362505,740945,197270,113858288.89282292,10.08554291,1180205191.40124,964961566.1623818,18780287.54279812,137918366784.1935,16324152172.3528,29.65488784077108,274.4551535713415
2021-08-09,46265.6424564582,868926021044.1497,2.303684409546,934412,254532,109534557.08626235,13.69567669,1805482653.3178396,2095055381.7468257,18781237.54278174,144821820081.9453,17604145341.687,37.65052217959337,296.0924076059805
2021-08-10,45488.7912624196,854382704549.5063,2.261488524708,875882,259626,118902643.35894084,13.91763695,1264980753.4575095,930549946.4529741,18782268.79278174,142724532709.32263,14413657461.9443,32.78126329449067,283.21293276576114
2021-08-11,45676.3263611923,857947004307.331,2.268172978331,866724,261571,105931445.86386745,13.11044169,1234947839.087371,1733639348.8075187,18783187.54277628,142814246795.709,15028734804.8455,37.848200274918185,300.92823059037295
2021-08-12,44405.7483483343,834123407129.0948,2.20343699514,842547,252677,108813934.42670503,13.0493474,1199078918.7759454,861424743.3007647,18784131.29277628,139179238185.946,14743911062.006,36.03878760699549,283.617990557458
2021-08-13,47717.4853559322,896373859155.2133,2.362590119037,917929,256053,108438697.15589663,23.34173343,1227835220.2899594,1093133509.812383,18785018.79277628,149693790499.86395,13466337790.1968,45.48774747135706,305.29745311335455
2021-08-14,47124.2050736411,885277380213.1919,2.327809478249,724702,211657,126820808.67061576,10.94531891,834712888.2939355,652944608.4142195,18786043.79277628,148014388317.3328,12950161580.6091,48.62074474336682,300.225676445683
2021-08-15,47074.370710111,884394736774.213,2.323985756424,750378,181221,140740165.7062498,9.58486987,837718349.768337,755077313.9221507,18787181.29277628,147940502514.71957,12375813621.5981,49.65282730420127,296.6859888281619
2021-08-16,45984.7199070719,863969541715.8536,2.268193061802,978773,270372,124500916.20252626,17.1662457,1050999576.8120372,953867108.045516,18788187.54277082,144613192236.07516,14508924016.3976,45.76135108425103,286.4378188427697
2021-08-17,44714.0967982466,840144904105.1235,2.204708913004,953226,254546,133007188.95670392,15.65881585,854504906.47822,861549292.9376193,18789262.54277082,140610279999.0019,15282419849.827,41.01966199111611,263.06397676015087
2021-08-18,44954.3637469316,844697273128.4824,2.213680687968,876483,247197,104395177.76725549,14.75854262,1381580284.7172773,1180088852.024781,18790106.29276536,141567327405.0497,14470918214.7408,45.56124721840499,274.847855402595
2021-08-19,46646.8615049679,876544383505.9407,2.293129661764,888796,254656,119087831.92106985,13.06267696,978601376.0907165,1045799878.4794396,18791068.79275444,146830031592.2657,16205799040.9432,56.70842842493733,297.4393915140708
2021-08-20,49240.8356049094,925337170100.1696,2.414499299985,984372,272396,123727617.9707974,15.88210822,1717123964.7946093,2092083914.0153291,18792068.79275444,154620107548.05148,15571137529.1956,53.30436205684844,314.9210127961431
2021-08-21,49070.2409701929,922183481119.9332,2.403261370099,787645,216018,131460594.72034328,11.01828419,1493075906.971852,1134621250.601458,18793131.29275444,154442881596.18384,16363295276.3785,51.88751526097947,325.7832780421688
2021-08-22,49363.3160952659,927741877823.068,2.414996575605,715639,191939,126820808.67061576,11.80095335,602767091.2903478,629120810.1357555,18794156.29275444,155338947778.80032,10156371766.7051,47.619356806513,322.54831617192633
2021-08-23,49590.8763676213,932079739908.4381,2.420040085444,973417,271010,152339630.2737944,14.28896429,2144111024.512446,1342130058.902524,18795387.54263694,156857026771.4497,15131058698.5027,45.14297491875562,325.1031832531057
2021-08-24,47925.8622127411,900831282245.6066,2.33794635096,945668,263660,119087831.92106985,15.04173196,1064788053.4262748,1066768330.053922,18796350.04263148,151588570300.0717,16495026936.7455,36.463404298696545,307.13788863611865
2021-08-25,49002.3166049094,921113698122.0674,2.379019545564,867743,264966,131199199.26766804,12.84157954,1491345678.5138328,2795677153.4419465,18797350.04262602,153689043136.80484,13586281428.8558,30.865539388630715,331.4171208789901
2021-08-26,47190.3449929866,887096494654.2286,2.287786761638,818959,254481,127844614.26004224,11.39117027,2196068836.6310506,964948700.3204237,18798262.54260418,149237162906.5661,14246803929.3389,20.6095520980581,311.350618337583
2021-08-27,49048.4755891292,922070878172.4023,2.375147501066,864176,260937,127844614.26004224,12.25544326,1053100405.5024654,1100077459.5908382,18799175.04259326,155066433176.36188,13916878639.2823,22.807875231571785,333.4943871273329
2021-08-28,48852.4687995324,918429163463.365,2.363961726236,726381,212867,123466374.33066265,10.2964037,610826611.7078577,554917211.1483386,18800056.29259326,154502668399.9759,10306152583.4489,21.86865352853619,323.7765829418826
2021-08-29,48948.3479579193,920279421677.584,2.367277866365,685753,196139,136601094.11880136,8.95200448,609351698.9139574,563130034.3332051,18801031.29259326,154852121122.8581,10636362658.6553,17.130265342653253,325.97998702413577
2021-08-30,47125.7685189947,886052810980.3136,2.277961082403,910173,249956,118212485.65884729,12.53968831,1164886277.3096864,980185880.2371856,18801875.04259326,149270941693.40375,14681511065.3524,12.759109753857592,302.8196073900116
2021-08-31,47219.2443424898,887852829053.0802,2.280110865221,930055,273720,126093318.03610376,14.41472193,1416690536.1068172,1531928050.9333608,18802775.04259326,149451788988.16617,15320673942.9765,18.139760863850764,304.3315323804584
2021-09-01,48688.5375572764,915521308402.3389,2.346384601556,954959,277500,119963781.88278574,17.25535838,1637388816.4528072,1614627679.0152125,18803631.2925878,154124952785.69965,16227964589.5952,23.876213098503243,306.74230186222496
2021-09-02,49369.5862746932,928373472804.1525,2.375035051723,1026339,293611,130471557.96548332,20.24858341,1739352844.3985991,2331607534.418487,18804562.5425878,155688577213.90433,16600401777.6825,28.939934202991495,332.51562252682004
2021-09-03,49860.5341635301,937651654078.7664,2.395390356338,1008068,278164,129595910.48398069,17.97292807,1108825628.8641975,1861849651.0053737,18805487.54258234,156483773139.8482,18956375349.1481,25.359896657197854,385.8993453939849
2021-09-04,49919.577563647,938810353594.9012,2.395772281636,776022,227677,135725446.63729873,11.90480788,648273363.6102976,975443136.2854742,18806456.29258234,156341906918.0535,14244993577.508,21.9285911392758,376.6972657601795
2021-09-05,51747.6438565167,973242843766.6514,2.480946695916,735688,206820,143606279.0145552,10.5817088,736934130.0559024,634193333.8448827,18807481.29258234,162169923931.50552,12859830966.5915,20.93295566404553,410.9039864684689
2021-09-06,52640.5883740503,990093469707.9805,2.51931377876,968860,269949,150611462.64937586,17.30054472,1156924541.2055724,1556050574.4670472,18808556.29258234,164569161914.29465,16014245528.3401,18.333609113138422,413.4014307359926
2021-09-07,46854.4006028638,881308435814.7441,2.245742480847,938525,277913,134093473.52179764,18.85074144,1902273707.2378004,2084183715.3358471,18809512.54258234,146298015034.13474,35443280160.3973,6.554352440092179,351.91888833443295
2021-09-08,46187.9757306254,868814300650.1482,2.213572688033,907794,271871,129989982.27183735,14.70435625,1381073453.4549716,1597073685.587391,18810400.04258234,144001172133.57864,21545784791.2258,-0.1678712792238614,356.916029452401
2021-09-09,46448.7748290473,873759807785.6561,2.222094260363,937415,275020,125412870.50778995,13.7584358,1205784708.084018,1214260286.284562,18811256.29258234,144805795100.4012,16794016125.2028,2.1103738744994667,354.3506665458216
2021-09-10,44765.2755762712,842129122357.554,2.142454311237,906178,260963,124497447.36405551,14.70375485,1307639785.7058127,3430383877.9223075,18812106.29258234,137434679038.28027,17344969278.5723,-1.9945798130016792,333.15795933944037
2021-09-11,45098.5916447691,848441215860.3611,2.157808262825,823454,210848,135482517.1796192,9.95267928,515996584.43413126,586537786.238076,18813031.29249204,138387457503.39673,12615047601.2375,1.5602558727304614,334.1821660427591
2021-09-12,46180.6124563998,868839735686.3914,2.208217016174,705573,193569,134567094.03588477,8.65229485,443195636.7769269,476816016.6625896,18813950.04249204,141674076262.3912,10257341494.996,-3.220775126913378,342.4711175839681
2021-09-13,44991.5221277031,846512959971.3956,2.151863481078,908372,253041,145552163.85144845,15.1574732,1340170809.1488023,1439943149.8867097,18814943.79249204,137926381883.59677,17804136060.8904,-4.52566349417512,335.85777864435767
2021-09-14,47022.6177597896,884777283874.6704,2.245175277381,952892,270910,153790965.55401707,15.10542176,1050081295.0165756,1091090504.5419676,18815993.79248658,144111916221.5006,15019727997.2733,-0.1099386981508381,341.0002152021779
2021-09-15,48167.1893676213,906356284523.2517,2.293761212961,976201,268455,129989982.27183735,17.07280917,929644000.5895408,1629698199.430272,18816881.29248658,146919671998.27548,12388340702.0415,4.7460753592929095,346.8455958287922
2021-09-16,47797.3283237873,899437280895.7874,2.273981867172,1021047,270023,124497447.36405551,16.65778252,1021648123.155391,1255144084.299152,18817731.29248658,145558025028.97763,12917317571.2522,6.895435100595834,335.7761803258651
2021-09-17,47213.7941294565,888499868900.2493,2.244949537952,943981,273808,134567094.03588477,15.00825444,918566277.4134451,1032927417.61463,18818650.04248658,143666617182.56137,11598455779.5828,5.02605352228819,331.7166265237332
2021-09-18,48204.0136519579,907181161197.6664,2.290426705637,819880,227894,141890473.9129272,11.56360522,554134165.9444797,556936813.5927025,18819618.79248658,146676948549.85455,10614751428.8336,3.3381713083187097,341.4241349040646
2021-09-19,47218.4739964933,888680899050.9407,2.242941684172,714326,199632,146467585.6769746,8.25785104,477672064.031584,518832326.1296726,18820618.79248658,143636951917.36325,9661792266.04262,-4.107082228747685,326.39889834034744
2021-09-20,42855.5103448276,806611150255.1008,2.040586287582,1014971,273371,150129275.61549583,14.15860665,1553917690.2134023,1294359141.2649193,18821643.79247566,130624527125.68004,20383611639.9164,-12.664968629643292,292.40595648864013
2021-09-21,40526.4893760958,762806301935.1322,1.933233183973,844883,245996,114073685.15409195,14.70251214,1078749037.4257925,848489002.4036466,18822412.54247566,123755880619.66498,21903480596.5687,-17.90160673589265,287.61374069824063
2021-09-22,43577.5724821742,820271543076.0717,2.075944471859,888195,270233,126546634.44445217,13.87565256,862543020.2979761,858934074.0721648,18823250.04247566,133076592587.87704,15238453113.93,-12.125827018804786,314.24181303861116
2021-09-23,44861.2980329047,844481693316.983,2.135308888042,918846,273598,155822347.18556657,14.37353002,855682493.3269852,909625693.0277205,18824281.29247566,136942872851.26828,13361243567.0338,-6.394385073831152,338.38546630629656
2021-09-24,42803.307701052,805781097472.616,2.038939778388,958548,274940,139767924.24494308,15.59573586,1335012697.3426144,1346476695.3470075,18825206.29247566,130649220849.31155,19810484580.2457,-12.650440496187358,298.5765664526797
2021-09-25,42735.2658240795,804538656841.323,2.035666539997,702530,210070,135990412.4848302,8.36691295,441900310.0225808,520781419.81500447,18826106.29247566,130362654429.92416,10794378741.8232,-9.44065818880792,300.0069592584233
2021-09-26,43131.2941773816,812031799027.2393,2.040529522117,699993,192460,131268523.46464118,8.3876489,1067955266.9868176,759355221.9121301,18826975.04247566,131879327160.88075,11706845319.1758,-12.063945598054527,301.5190098157423
2021-09-27,42496.7852250146,800127083577.485,2.010425564687,901586,262162,146378569.1451885,13.12109037,858046002.2836752,1027603811.4585744,18827943.79247566,129769678860.29655,10926890213.6802,-13.009953704895729,294.99469532857637
2021-09-28,41223.7862743425,776198293483.3026,1.951689041262,935822,262395,143545436.00505593,13.63232636,790407155.1480511,926021216.3733264,18828893.79247546,125746790405.40788,10800740324.5154,-15.78104676835585,284.2858673847558
2021-09-29,41453.9470131502,780565646921.4586,1.962665363543,830989,240916,122769122.68433928,11.07608957,788198139.9054271,706583495.2033473,18829706.29247546,126530474820.94077,10475095397.0557,-12.03549922704898,282.37617555833054
2021-09-30,43781.546015488,824440444029.2034,2.069864321133,1059608,289577,161488614.82573587,14.7962053,1105346222.37552,1008193379.512444,18830775.04247,133732191358.67044,11041040009.2035,-7.280290853592549,306.4251424689728
2021-10-01,48078.1315543542,905390548127.17,2.26565626698,962201,279255,132212900.72471733,16.30821302,1204334953.3212516,1255467813.9944143,18831650.04246454,146805122213.54733,17554098761.143,-1.253695497023566,353.2843040051193
2021-10-02,47792.4391943308,900066645699.4569,2.248711046277,963528,260972,177543039.12626347,10.93187659,679616139.8937135,652662750.4355351,18832825.04246454,145959722612.7214,11022326879.3369,-3.1945722040025424,352.1472220921034
2021-10-03,48202.6229177089,907836753956.0886,2.266397740964,808347,216090,141656680.1249995,10.19201515,649079351.505683,675509912.0425742,18833762.54246454,147186006989.81473,9899189724.25006,-3.3250972410036144,356.64994366596903
2021-10-04,49288.5013106371,928335986047.2693,2.31284262096,1015651,265740,147634521.78479335,13.52207286,1126765181.3899536,1124344595.612249,18834737.54246454,150504141432.16974,13312338300.5745,-1.264185884196006,362.1251054947939
2021-10-05,51558.0493319112,971135174368.5519,2.411845063946,1037679,312571,162177735.98974445,15.08376811,1524332744.0077827,1572132678.436594,18835762.54246454,157386484782.64584,14763218493.9473,-0.3663829122948985,378.6019990676113
2021-10-06,55419.800411163,1043919575657.0316,2.572944325306,914612,273475,129544410.62214965,19.01470328,2070163046.875003,1901541993.4225976,18836581.29246454,169343515897.08258,22617586701.3746,5.27959911345281,423.007235946044
2021-10-07,53805.1569125658,1013552627931.8853,2.490026710036,1144142,324741,139433297.74445093,26.48403813,1503347839.7862773,1449596173.925265,18837462.54246454,164463482075.731,16612896604.6849,14.834799336387531,404.3983912212696
2021-10-08,53933.5275908825,1016011255921.6256,2.492000787508,978503,280844,118666635.49961804,20.33225831,1296260928.4197817,1102106979.7769692,18838212.54245908,165050020137.04715,14387357851.3079,16.76962832367934,394.6882121723755
2021-10-09,55010.9224751607,1036359022483.6368,2.538238578635,991926,241705,148333295.4425223,14.70495483,681746419.2866402,680248190.7755804,18839150.04245908,168348614908.07565,11643960287.9979,18.433527423760935,396.752821409958
2021-10-10,54701.2797022209,1030579975221.3647,2.520123658863,803826,212316,157233293.14059362,12.89110735,609276028.8595499,649135352.2462269,18840143.79245908,167361163186.7566,15181378701.586,22.19578456301628,383.95987700064813
2021-10-11,57289.1864570426,1079388786986.324,2.631558646637,1009017,277496,144377740.59360176,20.46942029,1258321693.348497,1218826272.2873409,18841056.29245908,175318482232.12024,17849080808.0787,27.03098781508727,403.49678884392773
2021-10-12,56196.1812597896,1058842478838.182,2.574418652958,937369,274993,132511077.47083984,19.13086031,1787495938.9721453,1314196561.9371505,18841893.79244924,172446926775.19977,17409297810.9394,21.68782151351009,386.6143680917067
2021-10-13,57348.8928769725,1080622323470.5658,2.620098281333,975651,289461,167122178.8388953,16.772475,1412914869.027181,1558294613.7859771,18842950.04244924,175838826101.45673,17807611216.522,27.465998403420244,401.5220763225563
2021-10-14,57384.0369146698,1081333675898.4808,2.613922367304,1007101,284115,135477742.8955304,16.2725551,1359737537.3436055,1437732429.2185006,18843806.29244378,175868587192.70807,15252806873.6516,22.034968805459712,402.6144654332924
2021-10-15,61446.0840073057,1157932253824.4275,2.783786506255,1017121,297755,139433297.74445093,20.70380248,2190228381.8321714,2314125827.937916,18844687.54244378,188193909454.7664,26205492588.3937,27.568340220844743,434.19387118735057
2021-10-16,60932.0632119228,1148296342322.6633,2.755061819188,937355,269680,131522188.0466099,15.43466218,1375405963.905098,908873012.3826512,18845518.79244378,187086125920.7557,15384715464.4633,27.480060808333388,437.3677760026357
2021-10-17,61462.2223722969,1158348928964.852,2.775039217832,823877,212511,158222181.14082393,11.31029356,802262418.3737684,938463651.8404632,18846518.79244378,188577728149.1679,12605114214.1262,30.178528342315232,440.90726210202536
2021-10-18,61977.0575514319,1168109108621.0642,2.778276503838,1003479,291260,146581499.01401103,15.97124705,1915055735.730668,1764281709.66273,18847443.79243407,190308113922.17957,18267006292.4011,28.57240062812607,439.4176980187322
2021-10-19,64290.8977574518,1211781363655.901,2.86843851115,1077371,310438,154737198.88886136,14.85638411,2525753155.179233,2741875256.58831,18848412.54243407,197196920368.87936,18969942765.9005,36.156237836543355,447.3516682797013
2021-10-20,66061.7965639977,1245221514980.2715,2.928317326688,977215,291740,148747371.3620959,19.0739569,1857903947.5244763,1857470947.4951036,18849343.79242861,202629161029.35312,20605577864.0684,54.15006385980646,453.7703449161684
2021-10-21,62373.8856206897,1175764509578.1985,2.756592260011,1139133,321169,147749067.49308088,20.07678421,3279294217.033209,3265590721.6997566,18850268.79242861,191331057409.82043,25249772983.8785,53.90892865613078,385.45691066962087
2021-10-22,60750.9673718293,1145232055939.3223,2.683021944048,957015,281476,157732111.93346488,15.85450455,1470197763.551078,1687484224.1161554,18851256.29242861,186135490991.95932,19666475632.2456,39.40879198050794,367.4050428801193
2021-10-23,61250.082628872,1154696513456.678,2.702488997272,826969,228432,144754153.0109189,11.26050827,1091539420.1076305,992342802.1411269,18852162.54242861,187763931792.36993,11432877823.2756,36.532123042776234,372.84838117616687
2021-10-24,60865.4470523086,1147503503631.4478,2.679080716831,737951,208278,152740589.71327287,8.92363951,725109923.7124621,1334060994.1652925,18853118.79242861,185975864920.63007,11640285027.0057,42.19799898971984,364.1304308562747
2021-10-25,63031.6729015196,1188415315425.7778,2.761945352578,1079523,286798,181691420.60296836,14.10333592,1185110168.7485583,2095532727.0101967,18854256.29242861,191684398526.02255,13329025262.4716,47.49334463248839,383.3109017527352
2021-10-26,60393.9802738165,1138740201958.921,2.643400963823,998333,295695,149745676.66866937,13.75170625,1371014302.8909335,1499602467.845549,18855193.79242861,183534374445.3856,15449377234.6042,40.02357551674764,361.7045161163736
2021-10-27,58563.3359899766,1104280514495.558,2.563731148388,944035,286086,156733808.06444988,12.25012463,1651375185.747216,1640928502.0140328,18856175.04242861,177981582012.5169,22111398915.0296,37.80650860974973,328.2346789806935
2021-10-28,60564.5721122151,1142074087989.8003,2.64447556709,1055114,297884,152740589.71327287,13.051825,2398481816.422591,1928994059.4605403,18857131.29242861,184533086188.0376,22343333973.6133,46.916568286960626,355.70408976861
2021-10-29,62230.8055689655,1173560980221.0315,2.709231626512,1014855,307314,170710070.85601085,15.85021967,2082313445.8281612,2050845077.9939167,18858200.04242861,189641370776.32193,16702885354.241,50.12033847880486,361.816712712505
2021-10-30,61742.9165321449,1164420084616.5515,2.6854484387,906672,251998,154737198.88886136,10.3453043,835538490.0637795,911389894.52982,18859168.79242861,188078732484.18076,13293878524.5024,41.02498004593752,353.8820306464372
2021-10-31,61432.9700628287,1158628121727.842,2.660031269082,893617,216741,140567236.29171762,9.47162766,852106287.2035377,2150915216.710403,18860037.54242861,185835777369.79797,14731809554.5092,27.777365876576003,344.9332269838651
